gid	logFC.XYtestis.XXovary	cutoff	co_sb	meanXY	sex
TRINITY_DN124116_c0_g2_i1	2.533126667	FC1	male	1.436057749	female
TRINITY_DN111360_c0_g2_i1	2.533169901	FC1	male	NA	female
TRINITY_DN131555_c2_g1_i3	2.533431989	FC1	male	2.649160252	female
TRINITY_DN133668_c1_g1_i2	2.53425843	FC1	male	-2.382870096	female
TRINITY_DN126120_c0_g2_i1	2.534558306	FC1	male	1.329807416	female
TRINITY_DN116835_c0_g1_i1	2.535053374	FC1	male	5.106498826	female
TRINITY_DN130981_c0_g3_i1	2.535194375	FC1	male	-0.349591134	female
TRINITY_DN135417_c2_g1_i1	2.535354239	FC1	male	-1.219343221	female
TRINITY_DN76258_c0_g1_i1	2.539936298	FC1	male	NA	female
TRINITY_DN127278_c0_g1_i1	2.54100516	FC1	male	-0.572389618	female
TRINITY_DN130063_c0_g1_i3	2.543867477	FC1	male	-1.178303179	female
TRINITY_DN113864_c0_g1_i1	2.544404141	FC1	male	-4.046472577	female
TRINITY_DN125378_c4_g1_i2	2.544584387	FC1	male	-1.488717707	female
TRINITY_DN125789_c3_g1_i2	2.545575025	FC1	male	2.578629009	female
TRINITY_DN125160_c1_g1_i1	2.547107101	FC1	male	2.147314563	female
TRINITY_DN124225_c0_g1_i1	2.548143591	FC1	male	-1.43765178	female
TRINITY_DN129065_c4_g8_i1	2.548291362	FC1	male	2.164980363	female
TRINITY_DN131310_c0_g3_i1	2.548471148	FC1	male	-1.401932967	female
TRINITY_DN132820_c6_g2_i1	2.549604083	FC1	male	-1.186755447	female
TRINITY_DN135837_c0_g3_i6	2.54998591	FC1	male	0.754713076	female
TRINITY_DN130457_c6_g2_i4	2.550771399	FC1	male	8.56472558	female
TRINITY_DN131905_c2_g3_i1	2.551378309	FC1	male	4.12330905	female
TRINITY_DN128365_c1_g1_i2	2.551543232	FC1	male	-3.492389282	female
TRINITY_DN122991_c3_g1_i1	2.55232318	FC1	male	2.051059427	female
TRINITY_DN122596_c0_g1_i3	2.553146188	FC1	male	-0.100888667	female
TRINITY_DN126102_c5_g3_i1	2.553284245	FC1	male	-1.440415083	female
TRINITY_DN117357_c0_g2_i3	2.553693193	FC1	male	-2.955358786	female
TRINITY_DN120426_c3_g1_i3	2.553901099	FC1	male	-2.525029955	female
TRINITY_DN120892_c0_g1_i1	2.553963129	FC1	male	-0.160618746	female
TRINITY_DN122912_c3_g2_i1	2.553989566	FC1	male	-0.37260887	female
TRINITY_DN125085_c0_g1_i1	2.554363809	FC1	male	-0.107458516	female
TRINITY_DN134285_c4_g1_i1	2.554937992	FC1	male	0.794023165	female
TRINITY_DN68223_c0_g1_i1	2.555357416	FC1	male	-0.213912061	female
TRINITY_DN109035_c0_g2_i1	2.555680211	FC1	male	0.379140105	female
TRINITY_DN133737_c6_g3_i2	2.556110384	FC1	male	-1.721129156	female
TRINITY_DN134570_c1_g1_i5	2.556159396	FC1	male	3.258317381	female
TRINITY_DN113662_c0_g1_i2	2.5562737	FC1	male	8.574901515	female
TRINITY_DN129030_c1_g5_i1	2.556322744	FC1	male	-0.396940094	female
TRINITY_DN121684_c0_g1_i1	2.557653495	FC1	male	2.193291374	female
TRINITY_DN87344_c0_g2_i1	2.557678919	FC1	male	2.566170392	female
TRINITY_DN120090_c0_g1_i1	2.557758742	FC1	male	1.728247745	female
TRINITY_DN101907_c0_g2_i1	2.557964688	FC1	male	-0.957949355	female
TRINITY_DN187275_c0_g1_i1	2.558010671	FC1	male	0.071888327	female
TRINITY_DN68733_c0_g2_i1	2.55934106	FC1	male	NA	female
TRINITY_DN120919_c0_g1_i2	2.560272467	FC1	male	-0.531935007	female
TRINITY_DN128489_c1_g1_i4	2.561712489	FC1	male	1.109509929	female
TRINITY_DN109897_c1_g1_i1	2.564692673	FC1	male	0.024928276	female
TRINITY_DN130072_c0_g1_i1	2.566475593	FC1	male	0.648867435	female
TRINITY_DN100115_c0_g2_i1	2.568132847	FC1	male	NA	female
TRINITY_DN123764_c2_g1_i6	2.568519728	FC1	male	2.97448848	female
TRINITY_DN132123_c0_g4_i2	2.568738922	FC1	male	-0.301505328	female
TRINITY_DN122436_c4_g2_i1	2.570400769	FC1	male	-1.897091866	female
TRINITY_DN126681_c2_g3_i8	2.570418186	FC1	male	0.683087307	female
TRINITY_DN123449_c1_g4_i2	2.57145208	FC1	male	-1.995364455	female
TRINITY_DN129274_c2_g3_i1	2.571576152	FC1	male	-1.836729596	female
TRINITY_DN134101_c0_g2_i6	2.572967852	FC1	male	-3.680983236	female
TRINITY_DN103501_c0_g1_i1	2.573896481	FC1	male	-1.713775772	female
TRINITY_DN133247_c2_g5_i5	2.574575157	FC1	male	-0.546250083	female
TRINITY_DN133240_c2_g7_i2	2.575566963	FC1	male	1.703203611	female
TRINITY_DN125051_c0_g1_i3	2.575931473	FC1	male	-2.730943796	female
TRINITY_DN127561_c4_g2_i1	2.576149555	FC1	male	1.310049613	female
TRINITY_DN127621_c0_g1_i1	2.577049023	FC1	male	-0.508277156	female
TRINITY_DN129604_c0_g1_i1	2.577213885	FC1	male	-1.790146152	female
TRINITY_DN115766_c0_g2_i1	2.577730062	FC1	male	4.059349531	female
TRINITY_DN129998_c3_g3_i5	2.577910388	FC1	male	-0.629548597	female
TRINITY_DN132624_c2_g1_i1	2.578329398	FC1	male	0.247123868	female
TRINITY_DN128623_c0_g1_i5	2.579244815	FC1	male	1.111415974	female
TRINITY_DN120044_c0_g2_i2	2.579874771	FC1	male	0.656997355	female
TRINITY_DN115881_c0_g2_i1	2.580110579	FC1	male	-2.842790767	female
TRINITY_DN130241_c0_g2_i1	2.580447535	FC1	male	-3.758631399	female
TRINITY_DN130203_c0_g1_i1	2.583086045	FC1	male	0.577126481	female
TRINITY_DN114357_c0_g1_i1	2.585322526	FC1	male	3.598459599	female
TRINITY_DN132859_c7_g1_i1	2.587100338	FC1	male	NA	female
TRINITY_DN129311_c0_g5_i2	2.587763276	FC1	male	1.337304057	female
TRINITY_DN91307_c0_g1_i1	2.58776637	FC1	male	NA	female
TRINITY_DN130024_c2_g2_i1	2.588151186	FC1	male	-0.047914178	female
TRINITY_DN116144_c0_g1_i1	2.588993621	FC1	male	1.470940473	female
TRINITY_DN134910_c0_g3_i1	2.589048714	FC1	male	2.246885615	female
TRINITY_DN126516_c1_g1_i1	2.589104748	FC1	male	1.551934123	female
TRINITY_DN134491_c2_g2_i1	2.590494779	FC1	male	NA	female
TRINITY_DN126702_c2_g3_i1	2.593804562	FC1	male	NA	female
TRINITY_DN123547_c1_g1_i1	2.594207216	FC1	male	0.304322857	female
TRINITY_DN114439_c1_g1_i1	2.59440793	FC1	male	1.029467183	female
TRINITY_DN114637_c0_g1_i1	2.594455482	FC1	male	NA	female
TRINITY_DN125844_c0_g2_i2	2.594578783	FC1	male	-0.819132321	female
TRINITY_DN124728_c6_g7_i1	2.594898181	FC1	male	NA	female
TRINITY_DN133900_c0_g1_i1	2.595304551	FC1	male	1.719403856	female
TRINITY_DN134525_c1_g1_i1	2.596027496	FC1	male	-0.356741518	female
TRINITY_DN127166_c3_g1_i1	2.596249303	FC1	male	-0.320493076	female
TRINITY_DN129386_c0_g2_i11	2.596270722	FC1	male	1.918284937	female
TRINITY_DN130327_c2_g4_i1	2.596333091	FC1	male	0.44583489	female
TRINITY_DN132624_c1_g1_i2	2.596956244	FC1	male	0.724743351	female
TRINITY_DN136729_c1_g6_i1	2.597069085	FC1	male	NA	female
TRINITY_DN115257_c0_g1_i2	2.597088851	FC1	male	-0.038586885	female
TRINITY_DN117287_c0_g1_i2	2.597334477	FC1	male	-0.332237997	female
TRINITY_DN122821_c0_g1_i2	2.597991508	FC1	male	-1.297661288	female
TRINITY_DN128939_c0_g2_i2	2.599012306	FC1	male	-0.997027031	female
TRINITY_DN118544_c1_g1_i1	2.599893567	FC1	male	-1.450064025	female
TRINITY_DN130331_c1_g1_i2	2.600331897	FC1	male	NA	female
TRINITY_DN130233_c0_g1_i1	2.60329002	FC1	male	0.437516247	female
TRINITY_DN121706_c0_g1_i2	2.603526676	FC1	male	1.810354174	female
TRINITY_DN120312_c0_g1_i1	2.603650323	FC1	male	-2.371726032	female
TRINITY_DN126094_c0_g1_i1	2.604043564	FC1	male	-1.324805353	female
TRINITY_DN131379_c2_g1_i2	2.604873065	FC1	male	2.683601342	female
TRINITY_DN104667_c0_g1_i3	2.605115496	FC1	male	1.442649618	female
TRINITY_DN117036_c0_g1_i1	2.60567009	FC1	male	1.341222328	female
TRINITY_DN118206_c0_g1_i1	2.605826494	FC1	male	4.355554912	female
TRINITY_DN135893_c1_g15_i1	2.606945223	FC1	male	3.024032696	female
TRINITY_DN124622_c2_g3_i3	2.608815015	FC1	male	-0.958256341	female
TRINITY_DN115930_c1_g2_i1	2.611798228	FC1	male	-2.621419028	female
TRINITY_DN95815_c0_g1_i1	2.612818326	FC1	male	-1.37100867	female
TRINITY_DN125806_c6_g2_i1	2.614075717	FC1	male	5.076958827	female
TRINITY_DN134960_c2_g2_i1	2.61478796	FC1	male	NA	female
TRINITY_DN130053_c2_g1_i8	2.615022363	FC1	male	0.601705168	female
TRINITY_DN123495_c0_g2_i3	2.617652304	FC1	male	-2.480388041	female
TRINITY_DN120856_c0_g1_i2	2.617726632	FC1	male	-0.924562099	female
TRINITY_DN128912_c6_g7_i1	2.618003354	FC1	male	-0.082907348	female
TRINITY_DN128148_c0_g29_i1	2.618103426	FC1	male	NA	female
TRINITY_DN120559_c0_g2_i1	2.618927753	FC1	male	NA	female
TRINITY_DN125353_c3_g2_i2	2.619634923	FC1	male	-0.643366835	female
TRINITY_DN120103_c0_g1_i1	2.619882089	FC1	male	3.898105872	female
TRINITY_DN130615_c4_g1_i2	2.621857697	FC1	male	1.871993088	female
TRINITY_DN1616_c0_g1_i1	2.624028051	FC1	male	2.698904367	female
TRINITY_DN134053_c5_g1_i1	2.624105472	FC1	male	-0.200363822	female
TRINITY_DN128736_c3_g2_i1	2.624236909	FC1	male	2.160602533	female
TRINITY_DN79165_c0_g1_i1	2.627218834	FC1	male	-1.434964467	female
TRINITY_DN118973_c1_g1_i1	2.627349524	FC1	male	NA	female
TRINITY_DN123479_c2_g1_i19	2.627918866	FC1	male	4.468240806	female
TRINITY_DN117755_c0_g1_i1	2.628391813	FC1	male	3.201291012	female
TRINITY_DN128988_c1_g1_i4	2.628859649	FC1	male	0.673652981	female
TRINITY_DN122751_c0_g1_i2	2.629389563	FC1	male	-1.955791583	female
TRINITY_DN134813_c2_g2_i7	2.630174521	FC1	male	0.794028117	female
TRINITY_DN133488_c1_g1_i1	2.6301809	FC1	male	-1.79544902	female
TRINITY_DN134541_c3_g8_i1	2.63123433	FC1	male	-0.257107491	female
TRINITY_DN134567_c2_g2_i1	2.633874954	FC1	male	-2.521099157	female
TRINITY_DN125561_c2_g6_i1	2.63396175	FC1	male	1.785239909	female
TRINITY_DN136055_c0_g2_i1	2.634082437	FC1	male	2.790409323	female
TRINITY_DN130627_c3_g1_i1	2.634377303	FC1	male	4.390129794	female
TRINITY_DN43922_c0_g2_i1	2.635779148	FC1	male	-2.437695301	female
TRINITY_DN135618_c2_g3_i1	2.6364283	FC1	male	0.293033019	female
TRINITY_DN68063_c0_g1_i1	2.63671628	FC1	male	NA	female
TRINITY_DN133658_c5_g1_i1	2.637373626	FC1	male	0.550633336	female
TRINITY_DN127408_c0_g2_i3	2.638127805	FC1	male	-1.892212211	female
TRINITY_DN118289_c0_g1_i2	2.639198167	FC1	male	-3.056644426	female
TRINITY_DN135318_c2_g2_i1	2.639467064	FC1	male	NA	female
TRINITY_DN122781_c7_g1_i1	2.640433015	FC1	male	0.344661562	female
TRINITY_DN128783_c3_g1_i3	2.640977424	FC1	male	0.10146646	female
TRINITY_DN124848_c4_g1_i6	2.641604023	FC1	male	2.285364528	female
TRINITY_DN127046_c1_g2_i1	2.64195933	FC1	male	2.685642831	female
TRINITY_DN135251_c0_g1_i2	2.642941728	FC1	male	-2.362121262	female
TRINITY_DN130304_c0_g2_i2	2.643133807	FC1	male	NA	female
TRINITY_DN126074_c4_g1_i1	2.643137758	FC1	male	-2.042023932	female
TRINITY_DN127271_c1_g3_i7	2.644270408	FC1	male	3.054810727	female
TRINITY_DN122289_c0_g1_i2	2.644800127	FC1	male	NA	female
TRINITY_DN136208_c0_g1_i3	2.64492333	FC1	male	-0.046856287	female
TRINITY_DN107843_c0_g4_i1	2.64578214	FC1	male	NA	female
TRINITY_DN124193_c2_g2_i3	2.646965641	FC1	male	0.911687007	female
TRINITY_DN127994_c1_g1_i1	2.647889383	FC1	male	-1.665158125	female
TRINITY_DN127429_c4_g2_i7	2.648314157	FC1	male	-0.738291923	female
TRINITY_DN134174_c1_g1_i3	2.649372489	FC1	male	2.343750864	female
TRINITY_DN100300_c0_g1_i1	2.649538762	FC1	male	-2.298338725	female
TRINITY_DN136222_c2_g1_i1	2.650391378	FC1	male	NA	female
TRINITY_DN126186_c7_g2_i2	2.65043803	FC1	male	-1.014427901	female
TRINITY_DN130995_c1_g1_i1	2.650560699	FC1	male	2.374825808	female
TRINITY_DN105250_c0_g1_i2	2.652420324	FC1	male	4.751158953	female
TRINITY_DN131100_c1_g1_i7	2.652493887	FC1	male	-0.392490005	female
TRINITY_DN123295_c1_g1_i2	2.652952065	FC1	male	1.666814113	female
TRINITY_DN115257_c0_g3_i1	2.653048384	FC1	male	-1.138252371	female
TRINITY_DN114117_c0_g1_i3	2.653184214	FC1	male	-1.144515059	female
TRINITY_DN136338_c8_g3_i1	2.653287063	FC1	male	1.122643912	female
TRINITY_DN118025_c0_g1_i3	2.654486862	FC1	male	-2.465443575	female
TRINITY_DN118323_c0_g1_i3	2.655039465	FC1	male	NA	female
TRINITY_DN131900_c3_g4_i4	2.656318675	FC1	male	-0.78862183	female
TRINITY_DN135467_c1_g1_i2	2.656872672	FC1	male	1.602175579	female
TRINITY_DN132021_c0_g1_i4	2.657022102	FC1	male	1.785498984	female
TRINITY_DN130880_c4_g3_i1	2.657174978	FC1	male	0.465692237	female
TRINITY_DN133757_c0_g2_i2	2.657815945	FC1	male	1.864120224	female
TRINITY_DN130200_c0_g1_i2	2.659079243	FC1	male	-0.125395423	female
TRINITY_DN133714_c0_g5_i8	2.65927762	FC1	male	1.767563217	female
TRINITY_DN128660_c0_g1_i3	2.659379441	FC1	male	1.908988672	female
TRINITY_DN115636_c1_g1_i1	2.660352396	FC1	male	-0.337539339	female
TRINITY_DN128626_c2_g2_i2	2.660560353	FC1	male	-1.976649865	female
TRINITY_DN124746_c11_g2_i1	2.660796548	FC1	male	-0.886243267	female
TRINITY_DN99991_c0_g1_i2	2.661073955	FC1	male	-2.917019092	female
TRINITY_DN135210_c0_g1_i2	2.662122657	FC1	male	-0.513569301	female
TRINITY_DN181240_c0_g1_i1	2.662374987	FC1	male	2.410892775	female
TRINITY_DN132333_c0_g1_i1	2.662429003	FC1	male	0.905730589	female
TRINITY_DN127347_c4_g1_i3	2.663311342	FC1	male	1.503364604	female
TRINITY_DN135638_c9_g1_i1	2.663606982	FC1	male	-1.438644466	female
TRINITY_DN125191_c6_g1_i4	2.663865391	FC1	male	6.804894487	female
TRINITY_DN123759_c0_g1_i9	2.665478826	FC1	male	NA	female
TRINITY_DN132826_c2_g1_i8	2.666646929	FC1	male	1.71111757	female
TRINITY_DN131956_c1_g6_i2	2.666673329	FC1	male	NA	female
TRINITY_DN126840_c0_g1_i2	2.666921477	FC1	male	NA	female
TRINITY_DN125953_c0_g1_i2	2.66729599	FC1	male	5.525455008	female
TRINITY_DN119782_c1_g1_i1	2.667969453	FC1	male	3.113503436	female
TRINITY_DN126388_c0_g1_i1	2.668693461	FC1	male	3.74722901	female
TRINITY_DN108186_c0_g2_i5	2.670105629	FC1	male	-2.554529984	female
TRINITY_DN131842_c6_g6_i1	2.670587863	FC1	male	-1.04832669	female
TRINITY_DN127208_c2_g9_i1	2.670657628	FC1	male	NA	female
TRINITY_DN134960_c2_g1_i1	2.670927878	FC1	male	NA	female
TRINITY_DN121118_c0_g3_i6	2.671247199	FC1	male	-0.946376934	female
TRINITY_DN129806_c3_g1_i1	2.671470857	FC1	male	1.499312793	female
TRINITY_DN69632_c0_g1_i1	2.672033809	FC1	male	-1.852417723	female
TRINITY_DN129294_c9_g2_i1	2.672630992	FC1	male	NA	female
TRINITY_DN123906_c0_g1_i1	2.673090359	FC1	male	NA	female
TRINITY_DN14256_c0_g1_i1	2.673753096	FC1	male	-1.170679202	female
TRINITY_DN134993_c0_g1_i5	2.67400981	FC1	male	-2.426483556	female
TRINITY_DN128999_c1_g1_i1	2.674089741	FC1	male	-1.889059703	female
TRINITY_DN126441_c2_g2_i1	2.677010758	FC1	male	1.992471351	female
TRINITY_DN114242_c0_g1_i3	2.678603657	FC1	male	9.063180664	female
TRINITY_DN181467_c0_g1_i1	2.678720599	FC1	male	2.368992167	female
TRINITY_DN111173_c0_g1_i1	2.679046405	FC1	male	0.657774885	female
TRINITY_DN133606_c1_g1_i8	2.680997017	FC1	male	4.721129553	female
TRINITY_DN134738_c1_g2_i2	2.68153326	FC1	male	-1.735167468	female
TRINITY_DN125329_c1_g5_i2	2.683497725	FC1	male	-0.035763147	female
TRINITY_DN124958_c0_g2_i3	2.686371443	FC1	male	-0.610459725	female
TRINITY_DN125609_c0_g1_i2	2.687192792	FC1	male	-0.997516019	female
TRINITY_DN130915_c0_g2_i1	2.688435593	FC1	male	NA	female
TRINITY_DN128071_c0_g1_i3	2.689114892	FC1	male	-1.620311327	female
TRINITY_DN135119_c0_g1_i1	2.689239098	FC1	male	-2.576045197	female
TRINITY_DN98840_c0_g1_i1	2.689452557	FC1	male	1.657404134	female
TRINITY_DN129667_c3_g1_i1	2.689729797	FC1	male	-0.8780687	female
TRINITY_DN133791_c4_g6_i1	2.689799064	FC1	male	4.434680661	female
TRINITY_DN116149_c0_g3_i1	2.689894946	FC1	male	0.885423681	female
TRINITY_DN122879_c0_g1_i3	2.691218975	FC1	male	-3.392764641	female
TRINITY_DN133099_c0_g3_i1	2.691363203	FC1	male	0.122575235	female
TRINITY_DN124366_c0_g3_i4	2.691538808	FC1	male	NA	female
TRINITY_DN85854_c0_g2_i1	2.69164533	FC1	male	1.936357131	female
TRINITY_DN123781_c4_g1_i1	2.692212814	FC1	male	2.613571303	female
TRINITY_DN129280_c0_g2_i5	2.692508992	FC1	male	1.640755719	female
TRINITY_DN131601_c5_g3_i1	2.692655105	FC1	male	0.922744859	female
TRINITY_DN123456_c0_g1_i2	2.692814729	FC1	male	-1.288875831	female
TRINITY_DN133247_c2_g4_i1	2.694153375	FC1	male	0.035181733	female
TRINITY_DN129669_c2_g2_i1	2.695567877	FC1	male	NA	female
TRINITY_DN121692_c2_g1_i1	2.695721678	FC1	male	0.632895933	female
TRINITY_DN120472_c0_g2_i1	2.697419523	FC1	male	-3.590496258	female
TRINITY_DN124538_c2_g2_i5	2.698008923	FC1	male	2.863104804	female
TRINITY_DN129348_c0_g1_i1	2.698492303	FC1	male	-0.002492253	female
TRINITY_DN120356_c0_g1_i2	2.698863998	FC1	male	0.602126385	female
TRINITY_DN123861_c1_g1_i3	2.701522553	FC1	male	-1.451029765	female
TRINITY_DN136634_c8_g12_i2	2.701600945	FC1	male	1.270095038	female
TRINITY_DN133320_c2_g1_i1	2.703268339	FC1	male	2.860915257	female
TRINITY_DN132454_c5_g2_i1	2.705821253	FC1	male	-1.274550484	female
TRINITY_DN117800_c0_g1_i1	2.706564888	FC1	male	2.215139247	female
TRINITY_DN134970_c0_g1_i1	2.706594414	FC1	male	0.377320216	female
TRINITY_DN132015_c0_g3_i1	2.707247295	FC1	male	-1.857024114	female
TRINITY_DN128881_c4_g2_i1	2.709175728	FC1	male	3.854936891	female
TRINITY_DN132644_c3_g1_i1	2.709737407	FC1	male	3.140823304	female
TRINITY_DN133408_c0_g1_i12	2.710923197	FC1	male	2.929988745	female
TRINITY_DN127325_c0_g1_i1	2.711078015	FC1	male	-0.063725823	female
TRINITY_DN135800_c2_g1_i4	2.712203967	FC1	male	-3.754433382	female
TRINITY_DN120744_c0_g1_i4	2.712308422	FC1	male	-0.307010539	female
TRINITY_DN130932_c0_g5_i2	2.714227138	FC1	male	1.330811249	female
TRINITY_DN68487_c0_g2_i1	2.71511763	FC1	male	-1.795749353	female
TRINITY_DN122570_c4_g9_i1	2.71677806	FC1	male	0.574197893	female
TRINITY_DN127565_c0_g1_i1	2.71738313	FC1	male	NA	female
TRINITY_DN121465_c4_g2_i1	2.718565252	FC1	male	2.260487953	female
TRINITY_DN126826_c2_g1_i1	2.71900781	FC1	male	-1.544002771	female
TRINITY_DN123049_c0_g4_i3	2.720489144	FC1	male	-0.337398395	female
TRINITY_DN172913_c0_g1_i1	2.7205487	FC1	male	NA	female
TRINITY_DN114164_c0_g1_i1	2.721153947	FC1	male	1.293326893	female
TRINITY_DN124824_c1_g1_i1	2.721359235	FC1	male	-1.001174977	female
TRINITY_DN128314_c6_g2_i1	2.721802347	FC1	male	-0.299529489	female
TRINITY_DN134791_c10_g1_i1	2.721806215	FC1	male	-1.774839926	female
TRINITY_DN119911_c3_g1_i1	2.722766238	FC1	male	NA	female
TRINITY_DN123107_c2_g3_i1	2.723293729	FC1	male	-0.633331694	female
TRINITY_DN120634_c0_g2_i1	2.724383798	FC1	male	0.237988747	female
TRINITY_DN117095_c0_g3_i1	2.725035327	FC1	male	-1.867419817	female
TRINITY_DN133045_c9_g10_i1	2.726439397	FC1	male	2.352871596	female
TRINITY_DN129128_c4_g1_i5	2.727526662	FC1	male	1.357345051	female
TRINITY_DN71343_c0_g1_i1	2.727632384	FC1	male	0.47805921	female
TRINITY_DN127748_c3_g5_i7	2.727772298	FC1	male	0.109232809	female
TRINITY_DN124394_c2_g1_i1	2.728665598	FC1	male	0.227920992	female
TRINITY_DN121412_c0_g1_i3	2.729037426	FC1	male	0.312495856	female
TRINITY_DN131288_c6_g3_i1	2.729339476	FC1	male	-3.152438109	female
TRINITY_DN126133_c0_g1_i1	2.72971523	FC1	male	0.842412758	female
TRINITY_DN130106_c0_g1_i4	2.73091273	FC1	male	1.381659531	female
TRINITY_DN125087_c1_g1_i2	2.73140705	FC1	male	-0.377443253	female
TRINITY_DN124912_c0_g2_i2	2.73144243	FC1	male	NA	female
TRINITY_DN134874_c0_g2_i5	2.731614646	FC1	male	0.348947767	female
TRINITY_DN123096_c0_g1_i2	2.732281048	FC1	male	-0.212693815	female
TRINITY_DN122962_c1_g2_i1	2.732434776	FC1	male	-0.194108545	female
TRINITY_DN115092_c4_g3_i1	2.732807166	FC1	male	-0.401086768	female
TRINITY_DN129944_c2_g1_i1	2.732934433	FC1	male	0.464638117	female
TRINITY_DN86216_c0_g1_i1	2.733437996	FC1	male	NA	female
TRINITY_DN130566_c7_g1_i2	2.733681555	FC1	male	-2.120336315	female
TRINITY_DN131906_c4_g3_i1	2.733987109	FC1	male	7.759182753	female
TRINITY_DN131987_c0_g1_i1	2.734209002	FC1	male	-3.14430763	female
TRINITY_DN133058_c0_g1_i3	2.736159376	FC1	male	NA	female
TRINITY_DN127927_c0_g2_i1	2.736581777	FC1	male	-1.38330765	female
TRINITY_DN116023_c0_g1_i8	2.737349679	FC1	male	-0.217962439	female
TRINITY_DN129565_c0_g2_i1	2.737357528	FC1	male	NA	female
TRINITY_DN120528_c0_g1_i2	2.737583198	FC1	male	NA	female
TRINITY_DN201876_c0_g1_i1	2.742612204	FC1	male	1.306596821	female
TRINITY_DN119217_c1_g2_i1	2.742974608	FC1	male	-2.324334431	female
TRINITY_DN129653_c0_g1_i1	2.7440517	FC1	male	-2.379002048	female
TRINITY_DN131786_c0_g6_i1	2.744900842	FC1	male	-2.060843464	female
TRINITY_DN130770_c0_g2_i2	2.745182306	FC1	male	0.48849752	female
TRINITY_DN201657_c0_g1_i1	2.748304719	FC1	male	-0.090207359	female
TRINITY_DN112021_c0_g1_i1	2.751432401	FC1	male	1.505510381	female
TRINITY_DN129311_c0_g2_i1	2.751683933	FC1	male	0.863756855	female
TRINITY_DN127334_c4_g5_i5	2.75186928	FC1	male	4.232313993	female
TRINITY_DN136179_c0_g4_i5	2.751880351	FC1	male	3.267758061	female
TRINITY_DN123350_c0_g1_i1	2.752253425	FC1	male	-2.493875823	female
TRINITY_DN126623_c3_g2_i1	2.752612575	FC1	male	1.542937018	female
TRINITY_DN120399_c4_g1_i1	2.753076608	FC1	male	-2.039770533	female
TRINITY_DN134852_c1_g1_i1	2.753960524	FC1	male	1.738385344	female
TRINITY_DN214306_c0_g1_i1	2.754005657	FC1	male	0.346881262	female
TRINITY_DN122097_c0_g1_i2	2.754205675	FC1	male	-3.166585221	female
TRINITY_DN129684_c6_g1_i2	2.754639263	FC1	male	4.181101922	female
TRINITY_DN122110_c0_g1_i1	2.756653444	FC1	male	-0.202248243	female
TRINITY_DN135978_c4_g3_i5	2.757320953	FC1	male	2.17990271	female
TRINITY_DN114765_c0_g1_i1	2.757796624	FC1	male	NA	female
TRINITY_DN115257_c0_g2_i10	2.759797174	FC1	male	0.078916968	female
TRINITY_DN127827_c0_g1_i4	2.759943965	FC1	male	0.550497783	female
TRINITY_DN129773_c0_g1_i1	2.760643273	FC1	male	2.546670396	female
TRINITY_DN125306_c0_g1_i1	2.763695608	FC1	male	-2.022794632	female
TRINITY_DN131904_c0_g1_i1	2.765121489	FC1	male	0.077882651	female
TRINITY_DN132304_c3_g1_i6	2.766409264	FC1	male	2.388750724	female
TRINITY_DN133221_c2_g1_i2	2.767003153	FC1	male	-0.018526328	female
TRINITY_DN131306_c0_g1_i1	2.769775042	FC1	male	1.995012492	female
TRINITY_DN136729_c1_g5_i2	2.770808231	FC1	male	-0.526478409	female
TRINITY_DN132753_c0_g1_i1	2.771097221	FC1	male	-2.630531896	female
TRINITY_DN110855_c0_g1_i1	2.772374068	FC1	male	1.712450712	female
TRINITY_DN80535_c0_g3_i1	2.772815288	FC1	male	-0.040228564	female
TRINITY_DN127827_c0_g3_i2	2.773495854	FC1	male	-0.986373722	female
TRINITY_DN134830_c12_g5_i1	2.773568529	FC1	male	NA	female
TRINITY_DN126554_c3_g6_i2	2.773869393	FC1	male	0.918991868	female
TRINITY_DN130182_c1_g1_i1	2.774575229	FC1	male	-0.5777136	female
TRINITY_DN132446_c1_g7_i1	2.774772552	FC1	male	1.790931544	female
TRINITY_DN134368_c1_g3_i1	2.774921716	FC1	male	NA	female
TRINITY_DN134076_c1_g4_i1	2.775572067	FC1	male	NA	female
TRINITY_DN123550_c0_g6_i7	2.776540551	FC1	male	0.324005004	female
TRINITY_DN129506_c3_g8_i2	2.776891392	FC1	male	0.034524263	female
TRINITY_DN132850_c1_g1_i2	2.777983763	FC1	male	-0.185101632	female
TRINITY_DN101935_c0_g2_i1	2.778220908	FC1	male	-0.599340557	female
TRINITY_DN123781_c4_g2_i2	2.778773272	FC1	male	1.901618496	female
TRINITY_DN134704_c1_g4_i2	2.778822431	FC1	male	-1.553750681	female
TRINITY_DN129621_c4_g1_i1	2.779393648	FC1	male	1.50228902	female
TRINITY_DN131722_c5_g1_i3	2.780954561	FC1	male	-0.371648902	female
TRINITY_DN135821_c0_g1_i1	2.782659805	FC1	male	NA	female
TRINITY_DN135023_c0_g1_i4	2.782845205	FC1	male	1.416078283	female
TRINITY_DN130901_c0_g3_i2	2.783311412	FC1	male	0.413772745	female
