gid	logFC.XYtestis.XXovary	cutoff	co_sb	log2RPKM	sex
TRINITY_DN23385_c0_g2_i1	-5.460156389	FC5	female	6.124168956	female
TRINITY_DN124385_c0_g1_i1	-5.447323031	FC5	female	2.292492172	female
TRINITY_DN43625_c0_g2_i1	-5.44581887	FC5	female	3.906651351	female
TRINITY_DN134498_c1_g3_i1	-5.444964033	FC5	female	2.188387927	female
TRINITY_DN132580_c2_g1_i1	-5.414129191	FC5	female	4.024886293	female
TRINITY_DN123809_c0_g1_i2	-5.40736047	FC5	female	4.621783906	female
TRINITY_DN128331_c2_g1_i1	-5.402303809	FC5	female	6.546017605	female
TRINITY_DN126932_c0_g1_i10	-5.397640127	FC5	female	3.971829469	female
TRINITY_DN115297_c0_g1_i2	-5.39754008	FC5	female	4.81833903	female
TRINITY_DN97717_c0_g2_i1	-5.376225115	FC5	female	4.824722524	female
TRINITY_DN116845_c0_g1_i1	-5.370634217	FC5	female	5.84159853	female
TRINITY_DN107748_c0_g3_i1	-5.369390281	FC5	female	1.483872394	female
TRINITY_DN130037_c1_g4_i6	-5.368751069	FC5	female	3.969270517	female
TRINITY_DN214148_c0_g1_i1	-5.364914438	FC5	female	4.88859345	female
TRINITY_DN127458_c0_g3_i2	-5.359163824	FC5	female	5.431439399	female
TRINITY_DN127350_c2_g1_i1	-5.346034136	FC5	female	1.509814618	female
TRINITY_DN102868_c0_g1_i4	-5.344742018	FC5	female	3.611184004	female
TRINITY_DN129950_c0_g1_i1	-5.334288405	FC5	female	3.03206616	female
TRINITY_DN13889_c0_g1_i1	-5.332823745	FC5	female	4.991203653	female
TRINITY_DN118445_c0_g1_i3	-5.331358224	FC5	female	5.680775948	female
TRINITY_DN120074_c1_g2_i1	-5.323831026	FC5	female	NA	female
TRINITY_DN118204_c0_g2_i3	-5.323372646	FC5	female	2.390741861	female
TRINITY_DN82026_c0_g1_i1	-5.323131632	FC5	female	2.387518115	female
TRINITY_DN132360_c0_g3_i2	-5.313860387	FC5	female	1.541714944	female
TRINITY_DN96806_c0_g2_i1	-5.311768984	FC5	female	3.571864988	female
TRINITY_DN119447_c0_g1_i2	-5.302101076	FC5	female	1.542304017	female
TRINITY_DN123405_c0_g1_i1	-5.300404829	FC5	female	-2.101925472	female
TRINITY_DN127961_c1_g13_i1	-5.299304134	FC5	female	-1.110877948	female
TRINITY_DN98655_c0_g1_i1	-5.293066236	FC5	female	6.326968193	female
TRINITY_DN121732_c0_g1_i1	-5.280747056	FC5	female	4.153627721	female
TRINITY_DN130083_c0_g1_i1	-5.277199913	FC5	female	1.722383505	female
TRINITY_DN115228_c0_g1_i1	-5.270541746	FC5	female	2.763902636	female
TRINITY_DN118179_c0_g1_i1	-5.26447468	FC5	female	3.864880391	female
TRINITY_DN98355_c0_g1_i1	-5.264241075	FC5	female	0.760991154	female
TRINITY_DN130482_c0_g1_i4	-5.254062585	FC5	female	4.785273579	female
TRINITY_DN43625_c0_g1_i1	-5.246164398	FC5	female	8.043181035	female
TRINITY_DN125443_c0_g2_i1	-5.243271127	FC5	female	1.747051019	female
TRINITY_DN126408_c2_g1_i1	-5.233661636	FC5	female	1.467305487	female
TRINITY_DN120000_c0_g1_i1	-5.214895559	FC5	female	4.963141619	female
TRINITY_DN79303_c0_g1_i1	-5.213792191	FC5	female	3.062692538	female
TRINITY_DN135842_c7_g1_i1	-5.213730222	FC5	female	2.387158261	female
TRINITY_DN115649_c0_g1_i2	-5.199981597	FC5	female	0.475438018	female
TRINITY_DN152314_c0_g1_i1	-5.196412349	FC5	female	1.204819155	female
TRINITY_DN136556_c12_g2_i1	-5.189938206	FC5	female	2.460048252	female
TRINITY_DN120550_c0_g2_i1	-5.183545425	FC5	female	2.981719102	female
TRINITY_DN128968_c0_g1_i3	-5.183295823	FC5	female	3.4608682	female
TRINITY_DN79145_c1_g1_i1	-5.178592651	FC5	female	3.273999774	female
TRINITY_DN116783_c0_g3_i4	-5.177783211	FC5	female	4.311443909	female
TRINITY_DN120412_c0_g1_i2	-5.169917312	FC5	female	6.332234226	female
TRINITY_DN198609_c0_g2_i1	-5.16129264	FC5	female	1.146949282	female
TRINITY_DN98838_c0_g1_i2	-5.158754438	FC5	female	7.152608355	female
TRINITY_DN104496_c0_g2_i1	-5.154043702	FC5	female	1.707957946	female
TRINITY_DN123633_c0_g1_i1	-5.1499522	FC5	female	1.602286796	female
TRINITY_DN120473_c0_g1_i2	-5.146783824	FC5	female	6.682880318	female
TRINITY_DN125333_c0_g1_i1	-5.140661183	FC5	female	7.531622844	female
TRINITY_DN120453_c0_g1_i1	-5.136439258	FC5	female	2.67838884	female
TRINITY_DN85329_c0_g1_i1	-5.126283591	FC5	female	2.341517427	female
TRINITY_DN122073_c0_g2_i6	-5.124719253	FC5	female	5.751839598	female
TRINITY_DN121083_c0_g1_i2	-5.099260603	FC5	female	0.261124625	female
TRINITY_DN124055_c0_g1_i1	-5.099019693	FC5	female	0.430905284	female
TRINITY_DN120812_c0_g1_i2	-5.096299527	FC5	female	-0.029522731	female
TRINITY_DN128427_c0_g2_i2	-5.085309784	FC5	female	5.464962509	female
TRINITY_DN130368_c5_g2_i1	-5.078155383	FC5	female	4.923250003	female
TRINITY_DN123537_c0_g3_i1	-5.071666604	FC5	female	3.164388596	female
TRINITY_DN106366_c0_g5_i1	-5.069764019	FC5	female	6.395562536	female
TRINITY_DN131591_c3_g2_i1	-5.065318644	FC5	female	6.802815239	female
TRINITY_DN101592_c0_g2_i1	-5.063148526	FC5	female	0.327792343	female
TRINITY_DN120873_c2_g2_i1	-5.052631016	FC5	female	4.621982607	female
TRINITY_DN119683_c0_g1_i1	-5.048997418	FC5	female	1.750304316	female
TRINITY_DN122167_c0_g1_i8	-5.04264359	FC5	female	8.817101033	female
TRINITY_DN123123_c2_g1_i6	-5.038608137	FC5	female	4.980424839	female
TRINITY_DN131183_c0_g1_i4	-5.037275364	FC5	female	5.19892512	female
TRINITY_DN136034_c0_g2_i1	-5.034518091	FC5	female	5.029957672	female
TRINITY_DN111820_c0_g1_i5	-5.029044963	FC5	female	5.211463684	female
TRINITY_DN115323_c1_g1_i1	-5.024281697	FC5	female	5.329438301	female
TRINITY_DN127907_c0_g1_i4	-5.019475161	FC5	female	4.20380921	female
TRINITY_DN127481_c0_g1_i3	-5.008295645	FC5	female	2.848071686	female
TRINITY_DN125104_c0_g8_i5	-4.996571793	FC3	female	6.382936198	female
TRINITY_DN112598_c0_g2_i1	-4.988382004	FC3	female	8.192803748	female
TRINITY_DN71765_c0_g1_i2	-4.973350987	FC3	female	1.881335466	female
TRINITY_DN135986_c0_g2_i1	-4.972265292	FC3	female	5.196833501	female
TRINITY_DN114443_c0_g1_i1	-4.959791819	FC3	female	4.338113448	female
TRINITY_DN129954_c3_g1_i1	-4.955043699	FC3	female	2.254518576	female
TRINITY_DN129609_c0_g2_i1	-4.9523674	FC3	female	3.516231885	female
TRINITY_DN124703_c0_g1_i1	-4.948236391	FC3	female	2.538703514	female
TRINITY_DN129121_c4_g14_i1	-4.947940971	FC3	female	1.188351748	female
TRINITY_DN130965_c1_g1_i1	-4.942360867	FC3	female	2.237922326	female
TRINITY_DN103900_c0_g2_i1	-4.939653176	FC3	female	2.810241099	female
TRINITY_DN116220_c0_g1_i1	-4.939349896	FC3	female	1.447203487	female
TRINITY_DN118251_c0_g1_i4	-4.938773813	FC3	female	2.63530658	female
TRINITY_DN131645_c7_g1_i3	-4.936138633	FC3	female	0.626316804	female
TRINITY_DN124854_c0_g1_i5	-4.932028774	FC3	female	5.324381452	female
TRINITY_DN129378_c1_g1_i1	-4.931108758	FC3	female	-0.829857371	female
TRINITY_DN127328_c1_g4_i6	-4.930580162	FC3	female	7.762156757	female
TRINITY_DN132592_c1_g1_i3	-4.929494615	FC3	female	3.224666636	female
TRINITY_DN109929_c0_g1_i1	-4.927081209	FC3	female	8.268294074	female
TRINITY_DN132005_c0_g3_i2	-4.911407947	FC3	female	2.784775361	female
TRINITY_DN44990_c0_g1_i1	-4.906310054	FC3	female	1.778621038	female
TRINITY_DN123922_c0_g1_i1	-4.904289757	FC3	female	1.874334403	female
TRINITY_DN128560_c0_g1_i1	-4.896992053	FC3	female	5.264364904	female
TRINITY_DN89374_c0_g2_i1	-4.873154942	FC3	female	6.406294374	female
TRINITY_DN127319_c1_g1_i1	-4.872302848	FC3	female	2.895019421	female
TRINITY_DN134591_c2_g1_i2	-4.848702752	FC3	female	4.067785667	female
TRINITY_DN122021_c0_g1_i1	-4.832291706	FC3	female	1.464304396	female
TRINITY_DN129291_c3_g4_i1	-4.832175749	FC3	female	2.247498172	female
TRINITY_DN129650_c4_g1_i1	-4.832002362	FC3	female	4.717306429	female
TRINITY_DN123951_c0_g1_i1	-4.828193171	FC3	female	4.093295223	female
TRINITY_DN183312_c0_g1_i1	-4.824856461	FC3	female	1.024442884	female
TRINITY_DN96472_c0_g1_i1	-4.811346276	FC3	female	2.131856016	female
TRINITY_DN119921_c0_g1_i3	-4.794057872	FC3	female	2.110287963	female
TRINITY_DN134881_c1_g2_i1	-4.790735799	FC3	female	0.532344344	female
TRINITY_DN134297_c1_g1_i1	-4.785092188	FC3	female	5.976547563	female
TRINITY_DN121785_c0_g2_i1	-4.779792902	FC3	female	4.774260927	female
TRINITY_DN111316_c0_g1_i1	-4.779709903	FC3	female	5.904621799	female
TRINITY_DN127365_c2_g2_i1	-4.777849925	FC3	female	3.491021534	female
TRINITY_DN123809_c0_g2_i2	-4.777204863	FC3	female	4.42797615	female
TRINITY_DN112321_c0_g1_i1	-4.775321474	FC3	female	-0.256909728	female
TRINITY_DN119480_c0_g1_i1	-4.764570451	FC3	female	2.590442147	female
TRINITY_DN140343_c0_g1_i1	-4.759838799	FC3	female	2.854582686	female
TRINITY_DN115622_c0_g2_i1	-4.74757064	FC3	female	0.721942702	female
TRINITY_DN44943_c0_g2_i1	-4.746593316	FC3	female	0.654913954	female
TRINITY_DN122053_c1_g2_i1	-4.744499022	FC3	female	2.023572407	female
TRINITY_DN116302_c0_g1_i3	-4.742485301	FC3	female	3.005170668	female
TRINITY_DN120749_c0_g1_i3	-4.742335648	FC3	female	5.406587832	female
TRINITY_DN119962_c0_g1_i5	-4.735153718	FC3	female	3.472060631	female
TRINITY_DN129243_c2_g1_i1	-4.732830363	FC3	female	5.019810815	female
TRINITY_DN122000_c1_g3_i2	-4.722445029	FC3	female	2.476770219	female
TRINITY_DN117624_c0_g1_i1	-4.722304696	FC3	female	3.21787614	female
TRINITY_DN136486_c0_g2_i1	-4.71980093	FC3	female	5.382493667	female
TRINITY_DN124978_c1_g1_i1	-4.719334048	FC3	female	2.928971271	female
TRINITY_DN118387_c0_g3_i2	-4.71365948	FC3	female	6.506560962	female
TRINITY_DN129561_c4_g1_i11	-4.698058632	FC3	female	0.816479751	female
TRINITY_DN165533_c0_g1_i1	-4.688211056	FC3	female	1.210568703	female
TRINITY_DN119389_c0_g2_i4	-4.684380166	FC3	female	6.474876458	female
TRINITY_DN129730_c0_g1_i2	-4.68350617	FC3	female	4.77151043	female
TRINITY_DN121481_c0_g2_i1	-4.677812917	FC3	female	1.153694474	female
TRINITY_DN133267_c3_g1_i2	-4.672845688	FC3	female	0.718967053	female
TRINITY_DN96740_c0_g3_i1	-4.672617382	FC3	female	2.154388488	female
TRINITY_DN136034_c0_g1_i4	-4.66968761	FC3	female	6.181597806	female
TRINITY_DN43691_c0_g1_i1	-4.658146576	FC3	female	1.89217973	female
TRINITY_DN124155_c0_g1_i1	-4.654247723	FC3	female	3.593664045	female
TRINITY_DN90684_c0_g2_i1	-4.651840447	FC3	female	1.189418403	female
TRINITY_DN120569_c0_g1_i1	-4.64850231	FC3	female	5.786893635	female
TRINITY_DN118473_c0_g2_i1	-4.647357096	FC3	female	-0.257666307	female
TRINITY_DN114835_c0_g1_i1	-4.645834136	FC3	female	2.532862016	female
TRINITY_DN96802_c0_g1_i1	-4.641968545	FC3	female	5.507851172	female
TRINITY_DN135966_c1_g1_i10	-4.636822027	FC3	female	6.738894691	female
TRINITY_DN135743_c0_g2_i1	-4.630544	FC3	female	1.9561988	female
TRINITY_DN122149_c0_g1_i1	-4.628506024	FC3	female	4.523914103	female
TRINITY_DN125277_c0_g1_i1	-4.62513311	FC3	female	3.499016349	female
TRINITY_DN129119_c0_g2_i2	-4.620030914	FC3	female	4.119854229	female
TRINITY_DN131258_c0_g1_i1	-4.608751176	FC3	female	5.606965336	female
TRINITY_DN123046_c0_g1_i1	-4.608226152	FC3	female	6.140033678	female
TRINITY_DN124226_c0_g1_i1	-4.606138781	FC3	female	4.093220401	female
TRINITY_DN127706_c0_g1_i2	-4.604573483	FC3	female	4.263502234	female
TRINITY_DN62962_c0_g2_i1	-4.603499372	FC3	female	5.577059742	female
TRINITY_DN136580_c0_g1_i1	-4.587964723	FC3	female	0.410088261	female
TRINITY_DN133251_c3_g4_i1	-4.586538142	FC3	female	2.521340514	female
TRINITY_DN133326_c4_g1_i2	-4.582934255	FC3	female	5.108560878	female
TRINITY_DN118155_c0_g1_i1	-4.578633612	FC3	female	1.724570462	female
TRINITY_DN119475_c1_g1_i1	-4.578359216	FC3	female	1.123761853	female
TRINITY_DN91592_c1_g1_i1	-4.578149302	FC3	female	1.928688389	female
TRINITY_DN116538_c1_g3_i1	-4.577827549	FC3	female	1.360365979	female
TRINITY_DN125468_c0_g2_i7	-4.574558442	FC3	female	4.97845264	female
TRINITY_DN127250_c1_g3_i2	-4.574423161	FC3	female	6.926035447	female
TRINITY_DN132030_c0_g1_i2	-4.572618062	FC3	female	3.701591992	female
TRINITY_DN114909_c0_g1_i4	-4.570229736	FC3	female	2.023914726	female
TRINITY_DN124938_c5_g4_i5	-4.568506139	FC3	female	5.041496685	female
TRINITY_DN123695_c0_g4_i2	-4.56782734	FC3	female	1.99886531	female
TRINITY_DN127175_c5_g3_i2	-4.565878123	FC3	female	6.266959095	female
TRINITY_DN127532_c0_g1_i2	-4.564746729	FC3	female	2.099935184	female
TRINITY_DN116951_c0_g1_i1	-4.564503661	FC3	female	5.552169351	female
TRINITY_DN130331_c2_g1_i1	-4.56051679	FC3	female	3.450471729	female
TRINITY_DN174417_c0_g1_i1	-4.559464408	FC3	female	4.195850605	female
TRINITY_DN129649_c3_g1_i3	-4.55943791	FC3	female	6.954651128	female
TRINITY_DN119290_c0_g1_i1	-4.558068499	FC3	female	5.703649986	female
TRINITY_DN108717_c0_g1_i5	-4.55535968	FC3	female	4.465580119	female
TRINITY_DN122715_c2_g2_i1	-4.552412822	FC3	female	3.758191393	female
TRINITY_DN133287_c0_g2_i1	-4.551946242	FC3	female	-1.196863368	female
TRINITY_DN122694_c0_g1_i1	-4.54926712	FC3	female	0.130458391	female
TRINITY_DN105601_c0_g1_i1	-4.548541026	FC3	female	7.236529142	female
TRINITY_DN128335_c3_g2_i1	-4.547719154	FC3	female	7.844990632	female
TRINITY_DN123962_c3_g1_i1	-4.544458348	FC3	female	1.501482663	female
TRINITY_DN130192_c1_g2_i1	-4.542364877	FC3	female	4.819454184	female
TRINITY_DN121089_c2_g1_i1	-4.541473105	FC3	female	6.234218765	female
TRINITY_DN134442_c2_g1_i1	-4.539073334	FC3	female	NA	female
TRINITY_DN128177_c0_g2_i1	-4.537346471	FC3	female	-0.194030536	female
TRINITY_DN114817_c0_g1_i3	-4.534760338	FC3	female	5.814508714	female
TRINITY_DN135854_c3_g3_i3	-4.534119334	FC3	female	4.180641308	female
TRINITY_DN180723_c0_g1_i1	-4.531293216	FC3	female	3.433193384	female
TRINITY_DN81206_c0_g1_i1	-4.528140009	FC3	female	1.48526136	female
TRINITY_DN114768_c0_g1_i1	-4.524181651	FC3	female	4.762152114	female
TRINITY_DN202968_c0_g1_i1	-4.519457839	FC3	female	2.317650836	female
TRINITY_DN126597_c0_g1_i2	-4.519027382	FC3	female	1.256051639	female
TRINITY_DN116561_c0_g1_i1	-4.510325135	FC3	female	3.195503564	female
TRINITY_DN121505_c1_g3_i1	-4.503700865	FC3	female	6.24240547	female
TRINITY_DN116451_c0_g2_i3	-4.502241591	FC3	female	6.189549435	female
TRINITY_DN116397_c0_g1_i1	-4.496514839	FC3	female	NA	female
TRINITY_DN119209_c1_g2_i1	-4.494376069	FC3	female	7.761267626	female
TRINITY_DN127328_c1_g5_i1	-4.494182631	FC3	female	4.889355461	female
TRINITY_DN129127_c10_g1_i1	-4.489403369	FC3	female	2.388757491	female
TRINITY_DN88281_c0_g1_i1	-4.485880591	FC3	female	0.181309531	female
TRINITY_DN102628_c0_g1_i1	-4.485673367	FC3	female	3.408990319	female
TRINITY_DN130983_c0_g5_i1	-4.482779805	FC3	female	6.571734384	female
TRINITY_DN136330_c1_g1_i2	-4.476488571	FC3	female	8.057890228	female
TRINITY_DN123935_c0_g2_i1	-4.474573343	FC3	female	4.446999709	female
TRINITY_DN103100_c0_g1_i1	-4.464369502	FC3	female	1.819005061	female
TRINITY_DN111594_c0_g1_i2	-4.461614353	FC3	female	7.307045962	female
TRINITY_DN106873_c0_g1_i2	-4.461288864	FC3	female	7.336219511	female
TRINITY_DN117099_c0_g2_i1	-4.458151363	FC3	female	4.535904115	female
TRINITY_DN117861_c0_g2_i2	-4.456614838	FC3	female	NA	female
TRINITY_DN120485_c1_g3_i1	-4.455225459	FC3	female	3.382482672	female
TRINITY_DN110052_c0_g1_i1	-4.45423739	FC3	female	NA	female
TRINITY_DN119494_c0_g1_i1	-4.448778827	FC3	female	7.365259826	female
TRINITY_DN123236_c2_g8_i2	-4.444935311	FC3	female	6.023150564	female
TRINITY_DN125252_c4_g6_i1	-4.442244792	FC3	female	5.371797595	female
TRINITY_DN126256_c6_g2_i1	-4.430637147	FC3	female	4.479794367	female
TRINITY_DN120896_c0_g2_i1	-4.424903278	FC3	female	-0.703873692	female
TRINITY_DN125613_c5_g1_i1	-4.421641018	FC3	female	-0.122713009	female
TRINITY_DN134164_c0_g1_i1	-4.420065356	FC3	female	2.821909504	female
TRINITY_DN125586_c2_g1_i4	-4.419684842	FC3	female	6.829312731	female
TRINITY_DN131492_c6_g1_i2	-4.419468136	FC3	female	10.20018152	female
TRINITY_DN112306_c0_g1_i1	-4.419113087	FC3	female	5.4219241	female
TRINITY_DN18661_c0_g1_i1	-4.418128045	FC3	female	2.026490054	female
TRINITY_DN118691_c0_g1_i1	-4.417051057	FC3	female	3.649515669	female
TRINITY_DN125389_c0_g3_i1	-4.413872059	FC3	female	1.05020657	female
TRINITY_DN135969_c1_g1_i1	-4.409891985	FC3	female	3.575832049	female
TRINITY_DN103653_c0_g1_i1	-4.404281168	FC3	female	-0.116927331	female
TRINITY_DN61677_c0_g1_i1	-4.402232057	FC3	female	-1.052540642	female
TRINITY_DN116915_c0_g1_i3	-4.396829548	FC3	female	4.638305871	female
TRINITY_DN136321_c2_g3_i3	-4.396779801	FC3	female	4.478308615	female
TRINITY_DN132538_c0_g2_i4	-4.393877931	FC3	female	1.701948592	female
TRINITY_DN128272_c3_g2_i1	-4.389450368	FC3	female	1.999615264	female
TRINITY_DN130781_c3_g1_i1	-4.386682731	FC3	female	2.495493312	female
TRINITY_DN119419_c0_g2_i1	-4.385242368	FC3	female	3.0460922	female
TRINITY_DN125712_c6_g6_i2	-4.382398178	FC3	female	3.409572064	female
TRINITY_DN133996_c3_g8_i2	-4.379724962	FC3	female	4.990641649	female
TRINITY_DN122558_c2_g3_i1	-4.374912297	FC3	female	1.773167011	female
TRINITY_DN133622_c0_g1_i6	-4.368927025	FC3	female	4.224376821	female
TRINITY_DN129784_c1_g7_i1	-4.366857997	FC3	female	7.1147018	female
TRINITY_DN125604_c3_g3_i3	-4.36387962	FC3	female	3.946587402	female
TRINITY_DN96740_c0_g1_i2	-4.359537333	FC3	female	1.646378593	female
TRINITY_DN127513_c0_g1_i1	-4.356809445	FC3	female	5.233100363	female
TRINITY_DN130830_c0_g2_i1	-4.35438632	FC3	female	1.651262457	female
TRINITY_DN122315_c2_g2_i3	-4.353998984	FC3	female	4.663695636	female
TRINITY_DN126029_c0_g1_i2	-4.351469832	FC3	female	2.887670395	female
TRINITY_DN119608_c0_g2_i1	-4.346174159	FC3	female	2.320253575	female
TRINITY_DN127135_c1_g1_i2	-4.345447445	FC3	female	4.467589386	female
TRINITY_DN92997_c0_g2_i1	-4.339451246	FC3	female	1.675342489	female
TRINITY_DN127474_c0_g1_i3	-4.334279559	FC3	female	6.364730161	female
TRINITY_DN118083_c0_g1_i1	-4.332340899	FC3	female	1.045038544	female
TRINITY_DN99366_c0_g2_i1	-4.330905712	FC3	female	NA	female
TRINITY_DN126439_c0_g1_i1	-4.330855428	FC3	female	5.45668689	female
TRINITY_DN125710_c0_g2_i2	-4.330777227	FC3	female	5.520073475	female
TRINITY_DN123999_c6_g2_i3	-4.325268881	FC3	female	3.126099716	female
TRINITY_DN129848_c0_g1_i1	-4.324745472	FC3	female	1.091095996	female
TRINITY_DN132497_c3_g1_i1	-4.324594569	FC3	female	2.759965693	female
TRINITY_DN93006_c0_g2_i1	-4.324087761	FC3	female	2.3326475	female
TRINITY_DN126066_c2_g1_i1	-4.322848337	FC3	female	0.520630073	female
TRINITY_DN96956_c0_g1_i1	-4.321897652	FC3	female	1.537754805	female
TRINITY_DN130848_c0_g1_i4	-4.321580399	FC3	female	6.112850893	female
TRINITY_DN117075_c0_g1_i1	-4.316265418	FC3	female	5.880653267	female
TRINITY_DN127202_c3_g6_i1	-4.315671466	FC3	female	3.11735188	female
TRINITY_DN132228_c1_g8_i1	-4.311571151	FC3	female	NA	female
TRINITY_DN115374_c0_g3_i1	-4.309782162	FC3	female	2.589539304	female
TRINITY_DN158987_c0_g1_i1	-4.308603752	FC3	female	2.247610837	female
TRINITY_DN111971_c0_g1_i1	-4.305774389	FC3	female	3.139354429	female
TRINITY_DN132489_c2_g3_i3	-4.304927967	FC3	female	3.125355507	female
TRINITY_DN102412_c0_g1_i1	-4.303721729	FC3	female	1.031786802	female
TRINITY_DN121040_c0_g3_i2	-4.295429422	FC3	female	1.878858164	female
TRINITY_DN111552_c0_g1_i1	-4.289192226	FC3	female	7.895370536	female
TRINITY_DN133788_c2_g1_i1	-4.277179206	FC3	female	-0.238315333	female
TRINITY_DN113753_c2_g1_i1	-4.272569501	FC3	female	4.838910947	female
TRINITY_DN123745_c1_g1_i5	-4.271631045	FC3	female	0.627275482	female
TRINITY_DN117152_c0_g3_i2	-4.26935732	FC3	female	3.665335678	female
TRINITY_DN166349_c0_g1_i1	-4.266090241	FC3	female	2.447776261	female
TRINITY_DN135531_c2_g1_i4	-4.256979937	FC3	female	5.798641024	female
TRINITY_DN134349_c4_g2_i3	-4.252364776	FC3	female	1.163958906	female
TRINITY_DN112117_c1_g1_i4	-4.250566167	FC3	female	3.866464741	female
TRINITY_DN133116_c0_g2_i3	-4.246192819	FC3	female	1.941216414	female
TRINITY_DN119041_c0_g1_i1	-4.246122274	FC3	female	3.115407733	female
TRINITY_DN130517_c0_g2_i1	-4.244682896	FC3	female	3.780612766	female
TRINITY_DN127049_c0_g3_i1	-4.24226016	FC3	female	1.231481913	female
TRINITY_DN133040_c1_g1_i1	-4.23987901	FC3	female	2.97933326	female
TRINITY_DN121931_c0_g1_i1	-4.239687966	FC3	female	7.428412286	female
TRINITY_DN110881_c0_g1_i1	-4.239250374	FC3	female	2.562095563	female
TRINITY_DN132844_c0_g2_i1	-4.238883193	FC3	female	1.667883473	female
TRINITY_DN119389_c0_g1_i1	-4.234555298	FC3	female	6.194699995	female
TRINITY_DN118786_c0_g2_i1	-4.233476728	FC3	female	-0.969852614	female
TRINITY_DN125643_c0_g1_i3	-4.22723705	FC3	female	8.340601039	female
TRINITY_DN129178_c2_g1_i1	-4.226836515	FC3	female	7.018865552	female
TRINITY_DN120930_c0_g1_i2	-4.225520054	FC3	female	5.001487988	female
TRINITY_DN127874_c6_g4_i6	-4.225375678	FC3	female	1.97808774	female
TRINITY_DN120485_c1_g2_i1	-4.215176465	FC3	female	1.148591607	female
TRINITY_DN123642_c0_g1_i2	-4.214794195	FC3	female	NA	female
TRINITY_DN123099_c0_g1_i6	-4.210695816	FC3	female	3.28803957	female
TRINITY_DN123043_c0_g1_i1	-4.194949291	FC3	female	2.938663079	female
TRINITY_DN105352_c0_g4_i1	-4.193317671	FC3	female	2.38429196	female
TRINITY_DN3025_c0_g1_i1	-4.185925773	FC3	female	5.461270891	female
TRINITY_DN123319_c3_g4_i1	-4.184945756	FC3	female	5.850488724	female
TRINITY_DN108305_c0_g1_i1	-4.18340806	FC3	female	0.548291542	female
TRINITY_DN126492_c5_g1_i3	-4.183267885	FC3	female	7.654520211	female
TRINITY_DN101813_c0_g1_i1	-4.182615205	FC3	female	0.577839601	female
TRINITY_DN130540_c0_g1_i1	-4.182472636	FC3	female	1.870209611	female
TRINITY_DN121089_c2_g2_i1	-4.180978858	FC3	female	3.434232659	female
TRINITY_DN165190_c0_g1_i1	-4.178763528	FC3	female	5.259104555	female
TRINITY_DN135268_c2_g1_i9	-4.177460046	FC3	female	3.736525604	female
TRINITY_DN126311_c2_g1_i1	-4.174721083	FC3	female	3.862524627	female
TRINITY_DN107311_c0_g1_i1	-4.168561041	FC3	female	5.154621274	female
TRINITY_DN127175_c5_g1_i8	-4.166592012	FC3	female	6.756889893	female
TRINITY_DN128236_c0_g1_i1	-4.164012002	FC3	female	1.107045228	female
TRINITY_DN115944_c0_g1_i1	-4.163684449	FC3	female	4.125454081	female
TRINITY_DN120902_c0_g1_i1	-4.158019988	FC3	female	7.955264898	female
TRINITY_DN127215_c2_g3_i2	-4.151724471	FC3	female	0.30620657	female
TRINITY_DN128274_c3_g3_i1	-4.149398373	FC3	female	2.654216343	female
TRINITY_DN115010_c0_g1_i1	-4.146902512	FC3	female	3.020343867	female
TRINITY_DN117724_c0_g2_i1	-4.146749502	FC3	female	1.584272562	female
TRINITY_DN128770_c1_g1_i1	-4.146637898	FC3	female	2.552289659	female
