gid	sex	bias
3.585058998	meanmale	unbias
3.522857768	meanmale	unbias
2.61096721	meanmale	unbias
3.267631494	meanmale	unbias
5.773241898	meanmale	unbias
1.392740133	meanmale	unbias
4.816846135	meanmale	unbias
4.286906566	meanmale	unbias
0.557121648	meanmale	unbias
2.057742347	meanmale	unbias
3.444084841	meanmale	unbias
0.924951528	meanmale	unbias
1.41163696	meanmale	unbias
3.759865531	meanmale	unbias
1.646160288	meanmale	unbias
2.527900946	meanmale	unbias
-1.022820142	meanmale	unbias
0.913443353	meanmale	unbias
1.928444222	meanmale	unbias
0.778331819	meanmale	unbias
0.153912004	meanmale	unbias
4.12258468	meanmale	unbias
2.878557016	meanmale	unbias
2.137357171	meanmale	unbias
4.931466202	meanmale	unbias
4.444114906	meanmale	unbias
2.337848258	meanmale	unbias
4.863139158	meanmale	unbias
3.081084226	meanmale	unbias
0.788160912	meanmale	unbias
6.175024556	meanmale	unbias
1.57174116	meanmale	unbias
4.086449035	meanmale	unbias
3.627958236	meanmale	unbias
4.11259262	meanmale	unbias
7.437574695	meanmale	unbias
6.097036894	meanmale	unbias
3.562287706	meanmale	unbias
3.135884257	meanmale	unbias
5.733131379	meanmale	unbias
1.681317264	meanmale	unbias
-1.463100407	meanmale	unbias
3.821696916	meanmale	unbias
1.2900491	meanmale	unbias
4.050827022	meanmale	unbias
3.501265315	meanmale	unbias
2.849486641	meanmale	unbias
7.813167492	meanmale	unbias
-2.072502018	meanmale	unbias
5.296975019	meanmale	unbias
4.481504867	meanmale	unbias
6.785189937	meanmale	unbias
1.914891074	meanmale	unbias
0.864935972	meanmale	unbias
2.610002487	meanmale	unbias
3.1872998	meanmale	unbias
1.935196429	meanmale	unbias
3.591505536	meanmale	unbias
3.098459586	meanmale	unbias
2.84024733	meanmale	unbias
3.193701226	meanmale	unbias
3.721634668	meanmale	unbias
1.987009192	meanmale	unbias
5.125699977	meanmale	unbias
4.953870181	meanmale	unbias
0.619935525	meanmale	unbias
2.658575818	meanmale	unbias
NA?	meanmale	unbias
2.572414999	meanmale	unbias
1.400448514	meanmale	unbias
4.733646368	meanmale	unbias
3.962644982	meanmale	unbias
8.849674795	meanmale	unbias
0.817512323	meanmale	unbias
6.101577967	meanmale	unbias
2.827083712	meanmale	unbias
3.04685133	meanmale	unbias
1.851759847	meanmale	unbias
2.974837541	meanmale	unbias
-0.258353756	meanmale	unbias
0.885042701	meanmale	unbias
3.083117264	meanmale	unbias
3.996723441	meanmale	unbias
-1.322182477	meanmale	unbias
6.021909192	meanmale	unbias
8.083041591	meanmale	unbias
4.755402368	meanmale	unbias
1.282177339	meanmale	unbias
2.47674382	meanmale	unbias
2.496300202	meanmale	unbias
6.965826471	meanmale	unbias
8.056347819	meanmale	unbias
2.472367334	meanmale	unbias
4.166519273	meanmale	unbias
3.127149681	meanmale	unbias
4.086881987	meanmale	unbias
-2.014163594	meanmale	unbias
4.771620463	meanmale	unbias
2.964264125	meanmale	unbias
1.556455784	meanmale	unbias
-0.954404721	meanmale	unbias
0.539487272	meanmale	unbias
2.576274529	meanmale	unbias
2.866178909	meanmale	unbias
3.036660022	meanmale	unbias
NA?	meanmale	unbias
4.56993451	meanmale	unbias
3.172079875	meanmale	unbias
1.749696443	meanmale	unbias
7.422918904	meanmale	unbias
5.601366929	meanmale	unbias
4.93548037	meanmale	unbias
1.523287042	meanmale	unbias
5.766896907	meanmale	unbias
1.946740803	meanmale	unbias
3.991361932	meanmale	unbias
2.381035516	meanmale	unbias
2.380829885	meanmale	unbias
4.006166002	meanmale	unbias
2.243813636	meanmale	unbias
0.750036618	meanmale	unbias
4.482258551	meanmale	unbias
3.626613034	meanmale	unbias
2.24264772	meanmale	unbias
6.162841129	meanmale	unbias
2.622679901	meanmale	unbias
0.711432675	meanmale	unbias
5.357027574	meanmale	unbias
1.306797782	meanmale	unbias
4.260542894	meanmale	unbias
3.826067159	meanmale	unbias
3.581423303	meanmale	unbias
1.543700871	meanmale	unbias
4.663426349	meanmale	unbias
9.557048111	meanmale	unbias
0.45494524	meanmale	unbias
1.715037809	meanmale	unbias
-0.22017817	meanmale	unbias
4.27502402	meanmale	unbias
1.650251396	meanmale	unbias
2.486629331	meanmale	unbias
4.278944278	meanmale	unbias
1.323900166	meanmale	unbias
2.420299285	meanmale	unbias
1.712873472	meanmale	unbias
2.254015292	meanmale	unbias
-0.406776155	meanmale	unbias
8.448646172	meanmale	unbias
6.04205203	meanmale	unbias
4.611118857	meanmale	unbias
0.665353081	meanmale	unbias
3.901100129	meanmale	unbias
7.253370133	meanmale	unbias
0.703606709	meanmale	unbias
0.933434823	meanmale	unbias
2.959746472	meanmale	unbias
4.899884129	meanmale	unbias
4.304188316	meanmale	unbias
0.910288414	meanmale	unbias
NA?	meanmale	unbias
4.69932752	meanmale	unbias
1.861148688	meanmale	unbias
-0.880626319	meanmale	unbias
2.701048809	meanmale	unbias
1.808944925	meanmale	unbias
0.751910015	meanmale	unbias
-0.380858667	meanmale	unbias
2.40795364	meanmale	unbias
1.414113874	meanmale	unbias
5.128785167	meanmale	unbias
6.025875101	meanmale	unbias
2.00339036	meanmale	unbias
3.065715189	meanmale	unbias
0.825322262	meanmale	unbias
6.616614858	meanmale	unbias
1.622202246	meanmale	unbias
NA?	meanmale	unbias
1.035161695	meanmale	unbias
4.479706614	meanmale	unbias
-1.702048401	meanmale	unbias
1.159589707	meanmale	unbias
3.841117201	meanmale	unbias
5.082119256	meanmale	unbias
1.359577532	meanmale	unbias
NA?	meanmale	unbias
9.455306185	meanmale	unbias
4.668007069	meanmale	unbias
2.640193551	meanmale	unbias
5.255234444	meanmale	unbias
1.377615221	meanmale	unbias
5.115033319	meanmale	unbias
0.613021907	meanmale	unbias
-0.797508353	meanmale	unbias
1.638100025	meanmale	unbias
2.386068531	meanmale	unbias
1.298319383	meanmale	unbias
6.894641764	meanmale	unbias
0.390512359	meanmale	unbias
0.385189747	meanmale	unbias
1.390873725	meanmale	unbias
2.61163994	meanmale	unbias
4.145091003	meanmale	unbias
4.650059018	meanmale	unbias
4.621835093	meanmale	unbias
7.087106161	meanmale	unbias
1.61134454	meanmale	unbias
3.265402979	meanmale	unbias
2.328880505	meanmale	unbias
2.097390546	meanmale	unbias
4.910227541	meanmale	unbias
NA?	meanmale	unbias
5.355227108	meanmale	unbias
1.607652543	meanmale	unbias
2.178644986	meanmale	unbias
0.815066224	meanmale	unbias
2.653649001	meanmale	unbias
6.869766882	meanmale	unbias
-0.42377599	meanmale	unbias
4.070482621	meanmale	unbias
0.436277133	meanmale	unbias
2.937572878	meanmale	unbias
2.872592415	meanmale	unbias
0.63256695	meanmale	unbias
-0.41750207	meanmale	unbias
1.721975271	meanmale	unbias
6.941548009	meanmale	unbias
1.520417745	meanmale	unbias
2.637103025	meanmale	unbias
0.316051207	meanmale	unbias
-1.585332761	meanmale	unbias
1.335980523	meanmale	unbias
0.952307344	meanmale	unbias
4.493898795	meanmale	unbias
-0.113288619	meanmale	unbias
1.529481919	meanmale	unbias
1.739684635	meanmale	unbias
2.565472449	meanmale	unbias
3.613992684	meanmale	unbias
2.614348743	meanmale	unbias
-1.558420269	meanmale	unbias
5.620093857	meanmale	unbias
2.898246561	meanmale	unbias
1.828227871	meanmale	unbias
2.736774015	meanmale	unbias
2.92346639	meanmale	unbias
0.610220104	meanmale	unbias
6.200443767	meanmale	unbias
3.80508929	meanmale	unbias
1.265932815	meanmale	unbias
3.311451509	meanmale	unbias
3.497580056	meanmale	unbias
-0.636073179	meanmale	unbias
2.248808915	meanmale	unbias
3.630747693	meanmale	unbias
-1.863407797	meanmale	unbias
3.757408877	meanmale	unbias
4.716384458	meanmale	unbias
0.225286853	meanmale	unbias
0.31366235	meanmale	unbias
0.865648559	meanmale	unbias
1.256881622	meanmale	unbias
3.108012314	meanmale	unbias
-2.644946462	meanmale	unbias
2.112172576	meanmale	unbias
2.266813994	meanmale	unbias
-0.05400785	meanmale	unbias
6.373759912	meanmale	unbias
5.465409904	meanmale	unbias
4.351695713	meanmale	unbias
8.120626131	meanmale	unbias
4.486248349	meanmale	unbias
2.524685671	meanmale	unbias
3.381291152	meanmale	unbias
2.484373875	meanmale	unbias
2.143774015	meanmale	unbias
1.96382517	meanmale	unbias
2.814067756	meanmale	unbias
3.451093603	meanmale	unbias
0.071855697	meanmale	unbias
4.38528006	meanmale	unbias
3.110812365	meanmale	unbias
1.777369432	meanmale	unbias
1.586353447	meanmale	unbias
3.303264553	meanmale	unbias
0.009619572	meanmale	unbias
0.729765763	meanmale	unbias
2.292936098	meanmale	unbias
7.240263676	meanmale	unbias
3.050456525	meanmale	unbias
2.998519321	meanmale	unbias
2.484908356	meanmale	unbias
-0.888171228	meanmale	unbias
-0.743903823	meanmale	unbias
7.05442329	meanmale	unbias
5.394909714	meanmale	unbias
0.659904512	meanmale	unbias
0.083534272	meanmale	unbias
0.417794963	meanmale	unbias
4.889379362	meanmale	unbias
2.437631658	meanmale	unbias
3.280802382	meanmale	unbias
2.211588401	meanmale	unbias
7.133086269	meanmale	unbias
2.295647308	meanmale	unbias
-0.480960421	meanmale	unbias
2.477708067	meanmale	unbias
0.348060119	meanmale	unbias
0.717323354	meanmale	unbias
2.667526351	meanmale	unbias
4.161808183	meanmale	unbias
4.911956389	meanmale	unbias
1.984663857	meanmale	unbias
2.241274207	meanmale	unbias
2.864926905	meanmale	unbias
-0.124188906	meanmale	unbias
3.445045435	meanmale	unbias
2.144140011	meanmale	unbias
4.117271943	meanmale	unbias
3.120038682	meanmale	unbias
2.533540275	meanmale	unbias
NA?	meanmale	unbias
3.126357345	meanmale	unbias
-0.489915689	meanmale	unbias
-0.191156882	meanmale	unbias
6.494210017	meanmale	unbias
5.155180008	meanmale	unbias
-1.65419196	meanmale	unbias
0.448465864	meanmale	unbias
1.836714293	meanmale	unbias
-1.697625256	meanmale	unbias
0.195626545	meanmale	unbias
-0.143327304	meanmale	unbias
0.995785375	meanmale	unbias
5.495313424	meanmale	unbias
2.522977053	meanmale	unbias
-0.310250387	meanmale	unbias
-2.072697645	meanmale	unbias
2.304531839	meanmale	unbias
-0.417696008	meanmale	unbias
0.279545908	meanmale	unbias
0.92381733	meanmale	unbias
3.951583742	meanmale	unbias
4.117530158	meanmale	unbias
3.431043921	meanmale	unbias
5.398240421	meanmale	unbias
-1.045490382	meanmale	unbias
5.701295161	meanmale	unbias
-0.647697589	meanmale	unbias
1.199717119	meanmale	unbias
1.913646831	meanmale	unbias
0.323586787	meanmale	unbias
1.913660528	meanmale	unbias
4.561613925	meanmale	unbias
7.516843901	meanmale	unbias
5.959621627	meanmale	unbias
4.652719974	meanmale	unbias
4.64694222	meanmale	unbias
4.318924957	meanmale	unbias
5.14383612	meanmale	unbias
3.386899082	meanmale	unbias
5.449308903	meanmale	unbias
4.402735988	meanmale	unbias
-0.044338843	meanmale	unbias
0.184105243	meanmale	unbias
1.294453594	meanmale	unbias
1.14042607	meanmale	unbias
1.616139695	meanmale	unbias
2.340486023	meanmale	unbias
-0.313892403	meanmale	unbias
2.051361757	meanmale	unbias
6.49212816	meanmale	unbias
2.742618732	meanmale	unbias
4.484660588	meanmale	unbias
0.303460445	meanmale	unbias
4.771423525	meanmale	unbias
3.958312375	meanmale	unbias
3.098881722	meanmale	unbias
3.593043861	meanmale	unbias
0.636312355	meanmale	unbias
7.206617856	meanmale	unbias
4.629223454	meanmale	unbias
0.076998269	meanmale	unbias
2.276254624	meanmale	unbias
0.546654511	meanmale	unbias
-0.226582754	meanmale	unbias
3.10096886	meanmale	unbias
2.743091043	meanmale	unbias
0.026753038	meanmale	unbias
1.7783923	meanmale	unbias
2.218694494	meanmale	unbias
1.109239372	meanmale	unbias
2.612444274	meanmale	unbias
0.322476928	meanmale	unbias
0.887854257	meanmale	unbias
2.007967754	meanmale	unbias
-0.433882159	meanmale	unbias
3.616532115	meanmale	unbias
1.655244117	meanmale	unbias
4.766273916	meanmale	unbias
2.752431294	meanmale	unbias
1.601413034	meanmale	unbias
3.170543914	meanmale	unbias
3.24621	meanmale	unbias
3.132707973	meanmale	unbias
1.791459893	meanmale	unbias
0.366857376	meanmale	unbias
1.982819444	meanmale	unbias
0.711738365	meanmale	unbias
6.41215865	meanmale	unbias
0.282237608	meanmale	unbias
-0.586491282	meanmale	unbias
2.210693613	meanmale	unbias
1.079210403	meanmale	unbias
4.713434795	meanmale	unbias
2.118201649	meanmale	unbias
2.981776208	meanmale	unbias
4.130547323	meanmale	unbias
3.488693559	meanmale	unbias
1.140245609	meanmale	unbias
2.174605485	meanmale	unbias
1.717199718	meanmale	unbias
4.400259506	meanmale	unbias
0.869619865	meanmale	unbias
-0.423974844	meanmale	unbias
3.170906809	meanmale	unbias
3.352512657	meanmale	unbias
1.937093782	meanmale	unbias
-1.130225584	meanmale	unbias
4.356281966	meanmale	unbias
4.389009259	meanmale	unbias
2.813411415	meanmale	unbias
3.087752772	meanmale	unbias
2.898971811	meanmale	unbias
3.616842671	meanmale	unbias
3.193560289	meanmale	unbias
1.610430211	meanmale	unbias
0.359235037	meanmale	unbias
8.969046809	meanmale	unbias
3.733336131	meanmale	unbias
3.340115715	meanmale	unbias
4.820793145	meanmale	unbias
0.496703022	meanmale	unbias
1.930868476	meanmale	unbias
6.25296525	meanmale	unbias
6.122044408	meanmale	unbias
1.868354719	meanmale	unbias
1.04747303	meanmale	unbias
0.534652324	meanmale	unbias
2.762643676	meanmale	unbias
3.664506675	meanmale	unbias
4.119914797	meanmale	unbias
7.301389077	meanmale	unbias
6.928859222	meanmale	unbias
3.173596453	meanmale	unbias
3.883902535	meanmale	unbias
1.29475514	meanmale	unbias
4.840653243	meanmale	unbias
0.480450163	meanmale	unbias
3.939517199	meanmale	unbias
4.763368613	meanmale	unbias
3.795868882	meanmale	unbias
3.763659433	meanmale	unbias
4.194576718	meanmale	unbias
0.237259482	meanmale	unbias
5.383687174	meanmale	unbias
0.313185748	meanmale	unbias
1.062775497	meanmale	unbias
5.706759521	meanmale	unbias
0.059108966	meanmale	unbias
1.023243471	meanmale	unbias
1.208572357	meanmale	unbias
5.438662589	meanmale	unbias
-1.645958741	meanmale	unbias
2.840655828	meanmale	unbias
3.859011531	meanmale	unbias
3.261363921	meanmale	unbias
0.449477686	meanmale	unbias
3.158039967	meanmale	unbias
7.169038569	meanmale	unbias
1.524610933	meanmale	unbias
10.54976579	meanmale	unbias
6.095945838	meanmale	unbias
1.883996668	meanmale	unbias
3.714048915	meanmale	unbias
2.018030456	meanmale	unbias
0.909814621	meanmale	unbias
7.053503937	meanmale	unbias
3.944501945	meanmale	unbias
0.736788563	meanmale	unbias
0.398269042	meanmale	unbias
3.232843176	meanmale	unbias
-1.494218053	meanmale	unbias
2.994015386	meanmale	unbias
4.352210605	meanmale	unbias
2.606754369	meanmale	unbias
3.108144006	meanmale	unbias
1.819170006	meanmale	unbias
4.11651208	meanmale	unbias
-0.089353048	meanmale	unbias
2.198112042	meanmale	unbias
3.849414912	meanmale	unbias
1.068078568	meanmale	unbias
3.999314399	meanmale	unbias
3.705669708	meanmale	unbias
2.470728776	meanmale	unbias
6.812349013	meanmale	unbias
2.998387754	meanmale	unbias
6.087512832	meanmale	unbias
3.233432439	meanmale	unbias
1.901551771	meanmale	unbias
3.281798694	meanmale	unbias
4.085727732	meanmale	unbias
3.65560417	meanmale	unbias
1.213073961	meanmale	unbias
3.565455571	meanmale	unbias
1.900590901	meanmale	unbias
3.914583906	meanmale	unbias
5.268331809	meanmale	unbias
0.947424367	meanmale	unbias
2.0362852	meanmale	unbias
0.744513006	meanmale	unbias
2.713471828	meanmale	unbias
3.22970641	meanmale	unbias
0.468920323	meanmale	unbias
1.618659254	meanmale	unbias
3.209907757	meanmale	unbias
0.335229656	meanmale	unbias
5.709360735	meanmale	unbias
1.855795548	meanmale	unbias
3.533236379	meanmale	unbias
2.309651241	meanmale	unbias
4.516040405	meanmale	unbias
4.426557604	meanmale	unbias
-1.969127152	meanmale	unbias
2.000381465	meanmale	unbias
0.204547259	meanmale	unbias
0.84445294	meanmale	unbias
0.148067858	meanmale	unbias
0.606771213	meanmale	unbias
2.565029089	meanmale	unbias
2.213503465	meanmale	unbias
4.628199716	meanmale	unbias
3.515241307	meanmale	unbias
3.263607319	meanmale	unbias
1.33209072	meanmale	unbias
2.88678848	meanmale	unbias
3.917767657	meanmale	unbias
-1.083572692	meanmale	unbias
4.350619845	meanmale	unbias
0.591502453	meanmale	unbias
0.176779895	meanmale	unbias
3.689267131	meanmale	unbias
6.228339673	meanmale	unbias
1.626316075	meanmale	unbias
1.210287496	meanmale	unbias
-0.23934388	meanmale	unbias
5.283610003	meanmale	unbias
2.531436263	meanmale	unbias
4.138623172	meanmale	unbias
0.274782896	meanmale	unbias
5.537753436	meanmale	unbias
2.68939193	meanmale	unbias
7.902991032	meanmale	unbias
1.937277003	meanmale	unbias
1.752407283	meanmale	unbias
2.991930904	meanmale	unbias
1.475875727	meanmale	unbias
2.187131719	meanmale	unbias
6.145170986	meanmale	unbias
1.365348646	meanmale	unbias
0.247941547	meanmale	unbias
3.292365203	meanmale	unbias
3.907549069	meanmale	unbias
3.745489437	meanmale	unbias
2.09646383	meanmale	unbias
2.412945446	meanmale	unbias
5.725687924	meanmale	unbias
1.695781884	meanmale	unbias
8.371904159	meanmale	unbias
0.894498388	meanmale	unbias
3.963884141	meanmale	unbias
2.559547821	meanmale	unbias
2.272401934	meanmale	unbias
0.568265536	meanmale	unbias
1.325401336	meanmale	unbias
-0.53774207	meanmale	unbias
-1.091743668	meanmale	unbias
3.625009536	meanmale	unbias
4.610751865	meanmale	unbias
3.060744272	meanmale	unbias
4.48470094	meanmale	unbias
0.528641319	meanmale	unbias
3.741898481	meanmale	unbias
4.780620352	meanmale	unbias
6.15812844	meanmale	unbias
4.628311501	meanmale	unbias
4.659004197	meanmale	unbias
1.991798192	meanmale	unbias
4.565965322	meanmale	unbias
2.259467121	meanmale	unbias
3.372348421	meanmale	unbias
2.388849643	meanmale	unbias
-0.172636364	meanmale	unbias
3.162606166	meanmale	unbias
5.821815598	meanmale	unbias
3.893543091	meanmale	unbias
-0.619998451	meanmale	unbias
5.558669224	meanmale	unbias
4.893550052	meanmale	unbias
1.709039879	meanmale	unbias
3.270931788	meanmale	unbias
-0.324142994	meanmale	unbias
4.240332625	meanmale	unbias
0.963607289	meanmale	unbias
6.759135185	meanmale	unbias
0.978901981	meanmale	unbias
8.422014051	meanmale	unbias
2.145120437	meanmale	unbias
4.157986776	meanmale	unbias
5.631002068	meanmale	unbias
-0.171885298	meanmale	unbias
3.559068253	meanmale	unbias
3.599061363	meanmale	unbias
0.284747531	meanmale	unbias
1.248623483	meanmale	unbias
3.810850038	meanmale	unbias
5.562895556	meanmale	unbias
-0.326957876	meanmale	unbias
0.901333714	meanmale	unbias
0.579838027	meanmale	unbias
1.655862037	meanmale	unbias
-1.442612296	meanmale	unbias
3.074101668	meanmale	unbias
4.931628466	meanmale	unbias
0.487736415	meanmale	unbias
0.83705329	meanmale	unbias
0.102351653	meanmale	unbias
1.492666254	meanmale	unbias
-0.470390787	meanmale	unbias
3.350779536	meanmale	unbias
4.488652032	meanmale	unbias
1.572962658	meanmale	unbias
7.573106838	meanmale	unbias
4.936187857	meanmale	unbias
3.224383739	meanmale	unbias
7.255062357	meanmale	unbias
3.549475778	meanmale	unbias
1.089291005	meanmale	unbias
1.554018946	meanmale	unbias
2.52844019	meanmale	unbias
1.626342838	meanmale	unbias
1.541479804	meanmale	unbias
0.581313961	meanmale	unbias
3.668356177	meanmale	unbias
4.552748761	meanmale	unbias
5.244876415	meanmale	unbias
5.575326727	meanmale	unbias
2.32222317	meanmale	unbias
4.694138757	meanmale	unbias
1.720044651	meanmale	unbias
5.245821468	meanmale	unbias
0.621821829	meanmale	unbias
-1.024345731	meanmale	unbias
2.707338684	meanmale	unbias
3.400277232	meanmale	unbias
2.824606352	meanmale	unbias
2.247963801	meanmale	unbias
2.333460319	meanmale	unbias
-1.529283428	meanmale	unbias
6.293415097	meanmale	unbias
1.008809618	meanmale	unbias
4.183330081	meanmale	unbias
2.541267168	meanmale	unbias
-0.68967815	meanmale	unbias
0.785078867	meanmale	unbias
1.93154275	meanmale	unbias
4.203550542	meanmale	unbias
4.736502744	meanmale	unbias
2.510381012	meanmale	unbias
3.548628059	meanmale	unbias
3.061301469	meanmale	unbias
4.404265159	meanmale	unbias
-0.360582139	meanmale	unbias
0.303916401	meanmale	unbias
3.911837266	meanmale	unbias
