Log2RPKM	sex	bias
0.984709686	meanfemale	unbias
12.24670593	meanfemale	unbias
29.09194138	meanfemale	unbias
9.551983353	meanfemale	unbias
11.2002691	meanfemale	unbias
9.865549032	meanfemale	unbias
-3.078465266	meanfemale	unbias
18.28541556	meanfemale	unbias
5.677657587	meanfemale	unbias
17.71180018	meanfemale	unbias
12.46475433	meanfemale	unbias
23.19938764	meanfemale	unbias
-0.901673777	meanfemale	unbias
16.38081452	meanfemale	unbias
8.894890014	meanfemale	unbias
11.89069495	meanfemale	unbias
12.29354613	meanfemale	unbias
14.61329977	meanfemale	unbias
-7.691492254	meanfemale	unbias
15.60191983	meanfemale	unbias
23.25644677	meanfemale	unbias
7.051895675	meanfemale	unbias
27.22423931	meanfemale	unbias
14.2647814	meanfemale	unbias
8.936933754	meanfemale	unbias
4.893149768	meanfemale	unbias
-7.650020058	meanfemale	unbias
28.0973862	meanfemale	unbias
21.22717435	meanfemale	unbias
36.31876379	meanfemale	unbias
14.52123602	meanfemale	unbias
8.134751785	meanfemale	unbias
23.35049572	meanfemale	unbias
24.69595754	meanfemale	unbias
9.400373559	meanfemale	unbias
18.58389871	meanfemale	unbias
37.2693931	meanfemale	unbias
24.72367194	meanfemale	unbias
13.42339439	meanfemale	unbias
-4.599348394	meanfemale	unbias
19.22586951	meanfemale	unbias
-1.483825021	meanfemale	unbias
3.75164683	meanfemale	unbias
9.864491083	meanfemale	unbias
-7.090127146	meanfemale	unbias
29.40375129	meanfemale	unbias
-5.469175538	meanfemale	unbias
13.33630891	meanfemale	unbias
31.36713701	meanfemale	unbias
20.40704648	meanfemale	unbias
16.08177652	meanfemale	unbias
9.413789872	meanfemale	unbias
5.754112948	meanfemale	unbias
3.332251172	meanfemale	unbias
6.093407279	meanfemale	unbias
28.22717419	meanfemale	unbias
2.074423132	meanfemale	unbias
-0.560311598	meanfemale	unbias
24.36869341	meanfemale	unbias
17.56910145	meanfemale	unbias
11.73663818	meanfemale	unbias
15.99209093	meanfemale	unbias
15.59004373	meanfemale	unbias
13.72924472	meanfemale	unbias
-0.09152685	meanfemale	unbias
16.36486075	meanfemale	unbias
18.92625429	meanfemale	unbias
23.50404052	meanfemale	unbias
12.81986412	meanfemale	unbias
8.06360712	meanfemale	unbias
4.656649993	meanfemale	unbias
5.486091093	meanfemale	unbias
-2.091386087	meanfemale	unbias
15.50679204	meanfemale	unbias
13.64238514	meanfemale	unbias
10.57980599	meanfemale	unbias
-10.05018213	meanfemale	unbias
13.45535647	meanfemale	unbias
6.073095858	meanfemale	unbias
6.688421384	meanfemale	unbias
1.852489026	meanfemale	unbias
33.33958637	meanfemale	unbias
12.06224446	meanfemale	unbias
16.07141595	meanfemale	unbias
19.3569861	meanfemale	unbias
15.99512996	meanfemale	unbias
-2.128387401	meanfemale	unbias
-2.700437506	meanfemale	unbias
11.96427458	meanfemale	unbias
11.76492842	meanfemale	unbias
0.182232229	meanfemale	unbias
1.08809073	meanfemale	unbias
12.3766399	meanfemale	unbias
16.376402	meanfemale	unbias
20.32332542	meanfemale	unbias
8.588369894	meanfemale	unbias
11.21776521	meanfemale	unbias
14.3286197	meanfemale	unbias
27.11098261	meanfemale	unbias
3.013278269	meanfemale	unbias
10.66400038	meanfemale	unbias
13.93379763	meanfemale	unbias
18.97948247	meanfemale	unbias
26.56013931	meanfemale	unbias
-3.336114728	meanfemale	unbias
26.90901873	meanfemale	unbias
14.0315229	meanfemale	unbias
13.09485826	meanfemale	unbias
31.57625467	meanfemale	unbias
25.41041322	meanfemale	unbias
15.09294108	meanfemale	unbias
26.6123932	meanfemale	unbias
21.63834932	meanfemale	unbias
-0.624276872	meanfemale	unbias
1.266582383	meanfemale	unbias
16.43518273	meanfemale	unbias
21.71829104	meanfemale	unbias
4.501288626	meanfemale	unbias
32.35995391	meanfemale	unbias
17.85016651	meanfemale	unbias
18.59731489	meanfemale	unbias
16.93457287	meanfemale	unbias
-5.923785977	meanfemale	unbias
13.3018422	meanfemale	unbias
28.58133293	meanfemale	unbias
4.40500101	meanfemale	unbias
28.5995237	meanfemale	unbias
-2.261621985	meanfemale	unbias
7.215242822	meanfemale	unbias
28.48871308	meanfemale	unbias
24.21095546	meanfemale	unbias
9.654524181	meanfemale	unbias
9.789904232	meanfemale	unbias
-0.116227436	meanfemale	unbias
8.663388994	meanfemale	unbias
3.66921934	meanfemale	unbias
3.316365554	meanfemale	unbias
5.528539947	meanfemale	unbias
8.741682538	meanfemale	unbias
0.323319976	meanfemale	unbias
13.11697681	meanfemale	unbias
12.03814535	meanfemale	unbias
6.677074509	meanfemale	unbias
33.27151775	meanfemale	unbias
11.13373678	meanfemale	unbias
19.52021663	meanfemale	unbias
20.93770853	meanfemale	unbias
17.69292054	meanfemale	unbias
18.22622326	meanfemale	unbias
28.78804861	meanfemale	unbias
13.15180817	meanfemale	unbias
9.060127126	meanfemale	unbias
19.9015447	meanfemale	unbias
26.91730927	meanfemale	unbias
14.33953342	meanfemale	unbias
11.02724442	meanfemale	unbias
6.157277293	meanfemale	unbias
3.681508448	meanfemale	unbias
20.35207782	meanfemale	unbias
-2.283400046	meanfemale	unbias
4.504257145	meanfemale	unbias
1.591455192	meanfemale	unbias
7.695572607	meanfemale	unbias
3.487367954	meanfemale	unbias
3.91190427	meanfemale	unbias
-0.459646533	meanfemale	unbias
20.23358549	meanfemale	unbias
20.85961067	meanfemale	unbias
11.53207268	meanfemale	unbias
24.5068229	meanfemale	unbias
19.46413627	meanfemale	unbias
-9.072810444	meanfemale	unbias
24.82572821	meanfemale	unbias
3.6778355	meanfemale	unbias
-0.553875919	meanfemale	unbias
15.16534219	meanfemale	unbias
19.68869178	meanfemale	unbias
28.77302654	meanfemale	unbias
42.40489132	meanfemale	unbias
4.177845581	meanfemale	unbias
13.77804721	meanfemale	unbias
22.11960516	meanfemale	unbias
10.7705376	meanfemale	unbias
16.18238361	meanfemale	unbias
21.07727251	meanfemale	unbias
16.27712944	meanfemale	unbias
-2.196403129	meanfemale	unbias
9.290726566	meanfemale	unbias
5.261372674	meanfemale	unbias
14.78634152	meanfemale	unbias
31.99549861	meanfemale	unbias
5.382012939	meanfemale	unbias
12.93933014	meanfemale	unbias
43.33678227	meanfemale	unbias
-1.25449654	meanfemale	unbias
9.430725392	meanfemale	unbias
15.20152482	meanfemale	unbias
17.84943241	meanfemale	unbias
30.06156191	meanfemale	unbias
-1.535204873	meanfemale	unbias
20.46795026	meanfemale	unbias
4.908215054	meanfemale	unbias
18.94451495	meanfemale	unbias
16.63349958	meanfemale	unbias
20.70547912	meanfemale	unbias
15.75549388	meanfemale	unbias
34.32671904	meanfemale	unbias
14.30765644	meanfemale	unbias
2.491541478	meanfemale	unbias
20.83476285	meanfemale	unbias
18.72689661	meanfemale	unbias
30.40617725	meanfemale	unbias
-4.42942673	meanfemale	unbias
18.51252088	meanfemale	unbias
14.74204252	meanfemale	unbias
10.51004631	meanfemale	unbias
27.25735294	meanfemale	unbias
10.23060662	meanfemale	unbias
24.05900909	meanfemale	unbias
22.13495881	meanfemale	unbias
13.3542886	meanfemale	unbias
11.04008684	meanfemale	unbias
0.960369691	meanfemale	unbias
17.36073243	meanfemale	unbias
32.85840215	meanfemale	unbias
5.813890227	meanfemale	unbias
21.32387373	meanfemale	unbias
27.66948527	meanfemale	unbias
18.34430022	meanfemale	unbias
7.874676681	meanfemale	unbias
19.33085531	meanfemale	unbias
17.74310263	meanfemale	unbias
14.32757553	meanfemale	unbias
27.12955277	meanfemale	unbias
-3.529054218	meanfemale	unbias
5.132305859	meanfemale	unbias
12.16252279	meanfemale	unbias
-7.089949972	meanfemale	unbias
37.72329007	meanfemale	unbias
20.29912962	meanfemale	unbias
14.02816552	meanfemale	unbias
15.22405425	meanfemale	unbias
23.60385395	meanfemale	unbias
16.79349195	meanfemale	unbias
19.02498745	meanfemale	unbias
6.415936527	meanfemale	unbias
5.95183543	meanfemale	unbias
10.72229519	meanfemale	unbias
-1.417432199	meanfemale	unbias
21.16725577	meanfemale	unbias
17.63593717	meanfemale	unbias
25.24338209	meanfemale	unbias
22.34362297	meanfemale	unbias
9.984858779	meanfemale	unbias
-2.100596104	meanfemale	unbias
15.8197197	meanfemale	unbias
12.86445646	meanfemale	unbias
18.66296011	meanfemale	unbias
16.54447281	meanfemale	unbias
4.288706301	meanfemale	unbias
4.802534484	meanfemale	unbias
13.94461535	meanfemale	unbias
12.48698472	meanfemale	unbias
17.68629184	meanfemale	unbias
11.8732258	meanfemale	unbias
14.56074619	meanfemale	unbias
13.20520197	meanfemale	unbias
7.908586145	meanfemale	unbias
7.304246579	meanfemale	unbias
29.30215732	meanfemale	unbias
13.3665256	meanfemale	unbias
8.493036749	meanfemale	unbias
2.505192915	meanfemale	unbias
21.21402893	meanfemale	unbias
5.89577583	meanfemale	unbias
-0.53059726	meanfemale	unbias
19.01908875	meanfemale	unbias
15.95842569	meanfemale	unbias
18.14635281	meanfemale	unbias
11.92850937	meanfemale	unbias
27.91345633	meanfemale	unbias
12.57182709	meanfemale	unbias
-4.033944097	meanfemale	unbias
22.63813469	meanfemale	unbias
-11.77910754	meanfemale	unbias
22.60352029	meanfemale	unbias
36.70956361	meanfemale	unbias
16.31935719	meanfemale	unbias
19.37777854	meanfemale	unbias
21.32520204	meanfemale	unbias
14.70031699	meanfemale	unbias
-3.776696734	meanfemale	unbias
11.5238288	meanfemale	unbias
6.816848149	meanfemale	unbias
12.24069271	meanfemale	unbias
9.036556974	meanfemale	unbias
19.69433222	meanfemale	unbias
9.450631476	meanfemale	unbias
16.96526294	meanfemale	unbias
23.20069138	meanfemale	unbias
2.168754555	meanfemale	unbias
4.070209962	meanfemale	unbias
16.9492334	meanfemale	unbias
20.29784556	meanfemale	unbias
30.30040604	meanfemale	unbias
17.21404947	meanfemale	unbias
26.40641291	meanfemale	unbias
15.01956704	meanfemale	unbias
15.29395366	meanfemale	unbias
14.93928178	meanfemale	unbias
0.591917601	meanfemale	unbias
0.262487342	meanfemale	unbias
28.44470141	meanfemale	unbias
27.35935478	meanfemale	unbias
2.883965041	meanfemale	unbias
25.32692028	meanfemale	unbias
29.29893995	meanfemale	unbias
9.352541155	meanfemale	unbias
12.18245021	meanfemale	unbias
13.43720436	meanfemale	unbias
10.53505232	meanfemale	unbias
1.222501856	meanfemale	unbias
2.479024304	meanfemale	unbias
24.28318465	meanfemale	unbias
-9.215316167	meanfemale	unbias
19.31317058	meanfemale	unbias
31.25653826	meanfemale	unbias
23.33062791	meanfemale	unbias
4.132236628	meanfemale	unbias
33.31105537	meanfemale	unbias
9.530828246	meanfemale	unbias
6.461734329	meanfemale	unbias
11.3148293	meanfemale	unbias
21.37392645	meanfemale	unbias
0.686677515	meanfemale	unbias
27.95665776	meanfemale	unbias
20.20179249	meanfemale	unbias
11.1495223	meanfemale	unbias
7.714376524	meanfemale	unbias
13.60581885	meanfemale	unbias
15.35375322	meanfemale	unbias
17.05417068	meanfemale	unbias
23.41091914	meanfemale	unbias
9.421468628	meanfemale	unbias
32.25179728	meanfemale	unbias
3.033978915	meanfemale	unbias
25.2399042	meanfemale	unbias
18.09212864	meanfemale	unbias
18.47992693	meanfemale	unbias
13.04213625	meanfemale	unbias
8.677138927	meanfemale	unbias
5.499271218	meanfemale	unbias
19.11448491	meanfemale	unbias
26.95370296	meanfemale	unbias
20.17291498	meanfemale	unbias
12.30255695	meanfemale	unbias
21.42347279	meanfemale	unbias
18.46667551	meanfemale	unbias
28.13633481	meanfemale	unbias
3.779905062	meanfemale	unbias
9.287385949	meanfemale	unbias
16.61550784	meanfemale	unbias
22.66605011	meanfemale	unbias
21.78596202	meanfemale	unbias
16.6799788	meanfemale	unbias
5.80825542	meanfemale	unbias
11.33026034	meanfemale	unbias
8.715210431	meanfemale	unbias
-2.269653474	meanfemale	unbias
9.586245817	meanfemale	unbias
11.24067828	meanfemale	unbias
10.88748021	meanfemale	unbias
6.566186037	meanfemale	unbias
NA?	meanfemale	unbias
3.991708459	meanfemale	unbias
15.90044086	meanfemale	unbias
19.686849	meanfemale	unbias
11.46826612	meanfemale	unbias
13.01284093	meanfemale	unbias
8.093278277	meanfemale	unbias
15.44470786	meanfemale	unbias
6.709941722	meanfemale	unbias
22.02094722	meanfemale	unbias
23.459338	meanfemale	unbias
9.271477376	meanfemale	unbias
14.25591927	meanfemale	unbias
9.328484482	meanfemale	unbias
34.61768833	meanfemale	unbias
23.29318898	meanfemale	unbias
15.01240585	meanfemale	unbias
4.031409905	meanfemale	unbias
25.70397319	meanfemale	unbias
18.74007764	meanfemale	unbias
5.03197085	meanfemale	unbias
-8.907494946	meanfemale	unbias
20.1307947	meanfemale	unbias
3.684608472	meanfemale	unbias
38.70410966	meanfemale	unbias
14.09137449	meanfemale	unbias
20.35365556	meanfemale	unbias
3.348959972	meanfemale	unbias
-7.289614165	meanfemale	unbias
9.156480638	meanfemale	unbias
NA?	meanfemale	unbias
24.9845506	meanfemale	unbias
16.57722839	meanfemale	unbias
17.63607814	meanfemale	unbias
25.48924238	meanfemale	unbias
3.974198169	meanfemale	unbias
17.6862849	meanfemale	unbias
3.743844975	meanfemale	unbias
14.22473258	meanfemale	unbias
5.066722478	meanfemale	unbias
20.5763259	meanfemale	unbias
16.67945036	meanfemale	unbias
38.17614332	meanfemale	unbias
9.302227116	meanfemale	unbias
18.1453284	meanfemale	unbias
8.390266417	meanfemale	unbias
19.76520043	meanfemale	unbias
8.413070423	meanfemale	unbias
13.40532991	meanfemale	unbias
18.75777325	meanfemale	unbias
7.223260335	meanfemale	unbias
-9.455037401	meanfemale	unbias
9.786849181	meanfemale	unbias
34.22803594	meanfemale	unbias
-2.860989617	meanfemale	unbias
17.80389568	meanfemale	unbias
22.45651205	meanfemale	unbias
9.173308398	meanfemale	unbias
28.57244137	meanfemale	unbias
18.7393884	meanfemale	unbias
12.07732965	meanfemale	unbias
-5.61856841	meanfemale	unbias
21.04406172	meanfemale	unbias
21.87382917	meanfemale	unbias
-4.380526837	meanfemale	unbias
17.76137086	meanfemale	unbias
13.3109639	meanfemale	unbias
25.30261194	meanfemale	unbias
34.03579987	meanfemale	unbias
41.87966295	meanfemale	unbias
11.55003086	meanfemale	unbias
11.26479057	meanfemale	unbias
18.20500182	meanfemale	unbias
15.49683504	meanfemale	unbias
2.176836887	meanfemale	unbias
14.72461157	meanfemale	unbias
7.719091759	meanfemale	unbias
18.47412815	meanfemale	unbias
16.27318197	meanfemale	unbias
23.29720509	meanfemale	unbias
7.662263688	meanfemale	unbias
3.03819461	meanfemale	unbias
28.73756801	meanfemale	unbias
7.526985247	meanfemale	unbias
15.81728375	meanfemale	unbias
14.8245069	meanfemale	unbias
-5.768086024	meanfemale	unbias
9.407999612	meanfemale	unbias
17.6481877	meanfemale	unbias
12.72807729	meanfemale	unbias
16.60932359	meanfemale	unbias
-13.56868025	meanfemale	unbias
1.664267475	meanfemale	unbias
45.08407267	meanfemale	unbias
9.769814906	meanfemale	unbias
-1.356802665	meanfemale	unbias
42.46436798	meanfemale	unbias
5.104051261	meanfemale	unbias
-3.716101672	meanfemale	unbias
0.276013059	meanfemale	unbias
3.916880105	meanfemale	unbias
19.34344957	meanfemale	unbias
29.48544941	meanfemale	unbias
17.55847003	meanfemale	unbias
11.96010716	meanfemale	unbias
17.24251751	meanfemale	unbias
0.657642961	meanfemale	unbias
34.27892958	meanfemale	unbias
1.644860891	meanfemale	unbias
3.072421751	meanfemale	unbias
10.42101007	meanfemale	unbias
11.40358233	meanfemale	unbias
2.576077314	meanfemale	unbias
11.58279827	meanfemale	unbias
7.134567543	meanfemale	unbias
17.24121702	meanfemale	unbias
10.65235556	meanfemale	unbias
1.431416665	meanfemale	unbias
17.47859507	meanfemale	unbias
7.328986909	meanfemale	unbias
-8.612030916	meanfemale	unbias
20.00478408	meanfemale	unbias
18.5748587	meanfemale	unbias
14.95838779	meanfemale	unbias
12.25915031	meanfemale	unbias
23.7402509	meanfemale	unbias
17.99864057	meanfemale	unbias
-5.049360571	meanfemale	unbias
35.92897913	meanfemale	unbias
36.54066464	meanfemale	unbias
5.834137706	meanfemale	unbias
25.1951902	meanfemale	unbias
7.103273332	meanfemale	unbias
7.691964008	meanfemale	unbias
12.66451427	meanfemale	unbias
4.649098478	meanfemale	unbias
8.134154119	meanfemale	unbias
10.33099911	meanfemale	unbias
7.341261355	meanfemale	unbias
8.064703292	meanfemale	unbias
7.710321682	meanfemale	unbias
17.88036334	meanfemale	unbias
20.23954999	meanfemale	unbias
22.08357829	meanfemale	unbias
20.36827872	meanfemale	unbias
24.9746863	meanfemale	unbias
25.14139627	meanfemale	unbias
20.91214154	meanfemale	unbias
0.580956147	meanfemale	unbias
9.600099027	meanfemale	unbias
11.21188943	meanfemale	unbias
10.78400862	meanfemale	unbias
28.66130781	meanfemale	unbias
16.75799623	meanfemale	unbias
12.46234202	meanfemale	unbias
14.8001913	meanfemale	unbias
19.89006432	meanfemale	unbias
10.50748202	meanfemale	unbias
20.64521992	meanfemale	unbias
9.666947098	meanfemale	unbias
9.049388393	meanfemale	unbias
25.43419771	meanfemale	unbias
24.75349356	meanfemale	unbias
10.17045476	meanfemale	unbias
12.901057	meanfemale	unbias
14.74247131	meanfemale	unbias
NA?	meanfemale	unbias
27.25679666	meanfemale	unbias
2.771457464	meanfemale	unbias
6.111820347	meanfemale	unbias
6.609223688	meanfemale	unbias
19.35719557	meanfemale	unbias
13.93510145	meanfemale	unbias
7.66990713	meanfemale	unbias
-4.186567007	meanfemale	unbias
27.08201781	meanfemale	unbias
26.94354354	meanfemale	unbias
10.066169	meanfemale	unbias
1.702795529	meanfemale	unbias
32.24866667	meanfemale	unbias
1.56205971	meanfemale	unbias
25.31394712	meanfemale	unbias
15.62082708	meanfemale	unbias
13.11069754	meanfemale	unbias
29.02250313	meanfemale	unbias
11.63078731	meanfemale	unbias
25.82187301	meanfemale	unbias
11.2239106	meanfemale	unbias
30.84988351	meanfemale	unbias
24.7576318	meanfemale	unbias
20.48137222	meanfemale	unbias
14.94995726	meanfemale	unbias
16.17583772	meanfemale	unbias
5.688563336	meanfemale	unbias
12.37892052	meanfemale	unbias
2.65877901	meanfemale	unbias
12.23018272	meanfemale	unbias
30.14168016	meanfemale	unbias
-0.445361376	meanfemale	unbias
-7.631093751	meanfemale	unbias
-0.534793045	meanfemale	unbias
3.286059807	meanfemale	unbias
43.86031132	meanfemale	unbias
32.7859405	meanfemale	unbias
8.905969091	meanfemale	unbias
16.64552437	meanfemale	unbias
17.80753144	meanfemale	unbias
14.93066548	meanfemale	unbias
7.416577665	meanfemale	unbias
8.550068323	meanfemale	unbias
17.55171965	meanfemale	unbias
29.01106255	meanfemale	unbias
34.8698581	meanfemale	unbias
5.590502063	meanfemale	unbias
26.99814345	meanfemale	unbias
20.63641837	meanfemale	unbias
18.19981322	meanfemale	unbias
-5.21630516	meanfemale	unbias
21.98551939	meanfemale	unbias
23.13714255	meanfemale	unbias
12.74714094	meanfemale	unbias
19.04509895	meanfemale	unbias
15.58604596	meanfemale	unbias
1.987918945	meanfemale	unbias
1.727025819	meanfemale	unbias
6.172955524	meanfemale	unbias
-5.01403477	meanfemale	unbias
7.59924866	meanfemale	unbias
27.84464019	meanfemale	unbias
9.828341562	meanfemale	unbias
18.93660589	meanfemale	unbias
-5.662360284	meanfemale	unbias
13.43997582	meanfemale	unbias
1.390616928	meanfemale	unbias
13.00582478	meanfemale	unbias
24.59461357	meanfemale	unbias
18.42400052	meanfemale	unbias
6.846193105	meanfemale	unbias
24.20963193	meanfemale	unbias
11.25128466	meanfemale	unbias
10.22183743	meanfemale	unbias
13.79784125	meanfemale	unbias
14.5096481	meanfemale	unbias
-1.721718757	meanfemale	unbias
17.59473949	meanfemale	unbias
28.71317505	meanfemale	unbias
10.40644929	meanfemale	unbias
-3.437745541	meanfemale	unbias
33.37152903	meanfemale	unbias
4.46628641	meanfemale	unbias
-0.632451888	meanfemale	unbias
25.05381344	meanfemale	unbias
32.34706472	meanfemale	unbias
3.611023187	meanfemale	unbias
25.63765585	meanfemale	unbias
15.83339356	meanfemale	unbias
14.71767032	meanfemale	unbias
42.96097402	meanfemale	unbias
11.47407871	meanfemale	unbias
7.900723859	meanfemale	unbias
7.911439561	meanfemale	unbias
6.891278561	meanfemale	unbias
11.29627374	meanfemale	unbias
21.73428856	meanfemale	unbias
7.623844154	meanfemale	unbias
18.73447783	meanfemale	unbias
31.80486377	meanfemale	unbias
7.67172935	meanfemale	unbias
17.52003618	meanfemale	unbias
17.82631252	meanfemale	unbias
27.81039232	meanfemale	unbias
12.68643041	meanfemale	unbias
NA?	meanfemale	unbias
15.54721441	meanfemale	unbias
2.744678614	meanfemale	unbias
14.68354516	meanfemale	unbias
20.35206686	meanfemale	unbias
29.2093954	meanfemale	unbias
11.40068403	meanfemale	unbias
17.8017151	meanfemale	unbias
5.705475296	meanfemale	unbias
1.255418074	meanfemale	unbias
4.979275522	meanfemale	unbias
6.413254265	meanfemale	unbias
5.10093909	meanfemale	unbias
10.52440793	meanfemale	unbias
22.21663875	meanfemale	unbias
12.22570275	meanfemale	unbias
34.67042723	meanfemale	unbias
3.054642945	meanfemale	unbias
9.753917588	meanfemale	unbias
41.57795933	meanfemale	unbias
2.249626476	meanfemale	unbias
17.69852959	meanfemale	unbias
5.789619029	meanfemale	unbias
4.848739631	meanfemale	unbias
-2.399240391	meanfemale	unbias
-12.20099073	meanfemale	unbias
0.956871282	meanfemale	unbias
14.24017399	meanfemale	unbias
11.25248696	meanfemale	unbias
17.45021238	meanfemale	unbias
-4.149575818	meanfemale	unbias
-3.714901492	meanfemale	unbias
19.82606756	meanfemale	unbias
-1.742429169	meanfemale	unbias
2.972430643	meanfemale	unbias
28.44509763	meanfemale	unbias
4.437977609	meanfemale	unbias
3.213402064	meanfemale	unbias
9.899018288	meanfemale	unbias
19.22015724	meanfemale	unbias
10.60451831	meanfemale	unbias
8.338091473	meanfemale	unbias
-5.537533192	meanfemale	unbias
20.5066753	meanfemale	unbias
5.2331399	meanfemale	unbias
32.21055675	meanfemale	unbias
3.049688793	meanfemale	unbias
10.15159585	meanfemale	unbias
21.6845357	meanfemale	unbias
0.122507881	meanfemale	unbias
8.911072837	meanfemale	unbias
13.42336881	meanfemale	unbias
5.154895624	meanfemale	unbias
NA?	meanfemale	unbias
12.1451406	meanfemale	unbias
9.07016606	meanfemale	unbias
21.07972199	meanfemale	unbias
7.856121257	meanfemale	unbias
-5.862286748	meanfemale	unbias
1.154627303	meanfemale	unbias
4.355546197	meanfemale	unbias
-2.243040752	meanfemale	unbias
4.273776728	meanfemale	unbias
6.843298465	meanfemale	unbias
19.23009798	meanfemale	unbias
3.658267459	meanfemale	unbias
-5.741541967	meanfemale	unbias
4.654958554	meanfemale	unbias
18.93024431	meanfemale	unbias
19.3277481	meanfemale	unbias
25.70563243	meanfemale	unbias
-5.722383275	meanfemale	unbias
8.493907629	meanfemale	unbias
18.73439033	meanfemale	unbias
20.71438218	meanfemale	unbias
3.594133018	meanfemale	unbias
9.384417258	meanfemale	unbias
3.378112574	meanfemale	unbias
19.65783174	meanfemale	unbias
14.94820048	meanfemale	unbias
3.109697113	meanfemale	unbias
2.489733804	meanfemale	unbias
10.84375884	meanfemale	unbias
9.26560687	meanfemale	unbias
20.69467711	meanfemale	unbias
28.00285424	meanfemale	unbias
10.71214663	meanfemale	unbias
11.21979088	meanfemale	unbias
20.17926762	meanfemale	unbias
7.6617456	meanfemale	unbias
39.4533979	meanfemale	unbias
8.181039368	meanfemale	unbias
17.31351867	meanfemale	unbias
18.04498532	meanfemale	unbias
2.468050825	meanfemale	unbias
3.47596065	meanfemale	unbias
12.51061799	meanfemale	unbias
-5.822478197	meanfemale	unbias
7.429865528	meanfemale	unbias
11.53403024	meanfemale	unbias
27.9149325	meanfemale	unbias
8.282349221	meanfemale	unbias
-2.939867479	meanfemale	unbias
1.171599552	meanfemale	unbias
7.42418575	meanfemale	unbias
34.06780702	meanfemale	unbias
31.94537192	meanfemale	unbias
-2.199959501	meanfemale	unbias
4.423455629	meanfemale	unbias
8.956811625	meanfemale	unbias
5.665872274	meanfemale	unbias
18.84040971	meanfemale	unbias
4.3612457	meanfemale	unbias
11.19856722	meanfemale	unbias
19.60345256	meanfemale	unbias
5.202512039	meanfemale	unbias
18.69212444	meanfemale	unbias
4.399035144	meanfemale	unbias
23.25814001	meanfemale	unbias
23.52021371	meanfemale	unbias
0.318542948	meanfemale	unbias
9.793383214	meanfemale	unbias
16.88315432	meanfemale	unbias
28.95703447	meanfemale	unbias
6.764148825	meanfemale	unbias
21.7652872	meanfemale	unbias
19.80971231	meanfemale	unbias
20.42566219	meanfemale	unbias
26.41264141	meanfemale	unbias
30.90314989	meanfemale	unbias
1.671850047	meanfemale	unbias
-7.127064262	meanfemale	unbias
6.984405995	meanfemale	unbias
25.44428931	meanfemale	unbias
7.296831788	meanfemale	unbias
7.44858373	meanfemale	unbias
4.917065888	meanfemale	unbias
20.15030007	meanfemale	unbias
14.30198475	meanfemale	unbias
22.19826323	meanfemale	unbias
10.32481437	meanfemale	unbias
10.1412199	meanfemale	unbias
10.47390077	meanfemale	unbias
20.33192771	meanfemale	unbias
8.07061417	meanfemale	unbias
8.267666984	meanfemale	unbias
6.118489685	meanfemale	unbias
7.45937933	meanfemale	unbias
20.98565386	meanfemale	unbias
9.333498058	meanfemale	unbias
9.768769219	meanfemale	unbias
14.40377345	meanfemale	unbias
1.316692025	meanfemale	unbias
10.90127706	meanfemale	unbias
35.53632101	meanfemale	unbias
39.72070168	meanfemale	unbias
4.695574227	meanfemale	unbias
11.03740738	meanfemale	unbias
-3.811419475	meanfemale	unbias
0.591703815	meanfemale	unbias
15.53088266	meanfemale	unbias
15.26305121	meanfemale	unbias
19.79114455	meanfemale	unbias
3.863337851	meanfemale	unbias
9.084507145	meanfemale	unbias
34.69664341	meanfemale	unbias
29.35132153	meanfemale	unbias
13.29993781	meanfemale	unbias
NA?	meanfemale	unbias
33.86086438	meanfemale	unbias
0.23979741	meanfemale	unbias
19.5384878	meanfemale	unbias
0.420007874	meanfemale	unbias
31.65294586	meanfemale	unbias
-0.743612453	meanfemale	unbias
7.468148556	meanfemale	unbias
14.07103645	meanfemale	unbias
17.87732932	meanfemale	unbias
10.71404653	meanfemale	unbias
2.771517925	meanfemale	unbias
10.38383172	meanfemale	unbias
33.33744368	meanfemale	unbias
5.941164336	meanfemale	unbias
14.53451416	meanfemale	unbias
14.15263239	meanfemale	unbias
NA?	meanfemale	unbias
32.87319965	meanfemale	unbias
30.77658235	meanfemale	unbias
9.77616171	meanfemale	unbias
2.098719042	meanfemale	unbias
31.51314842	meanfemale	unbias
15.52663032	meanfemale	unbias
6.737329028	meanfemale	unbias
18.0231917	meanfemale	unbias
5.094640616	meanfemale	unbias
4.357355039	meanfemale	unbias
11.59112646	meanfemale	unbias
28.05349549	meanfemale	unbias
7.604977035	meanfemale	unbias
19.08493867	meanfemale	unbias
-1.560628868	meanfemale	unbias
2.677233496	meanfemale	unbias
3.012374112	meanfemale	unbias
10.75337003	meanfemale	unbias
20.08364161	meanfemale	unbias
7.570696994	meanfemale	unbias
18.73928402	meanfemale	unbias
29.29526618	meanfemale	unbias
-1.631334678	meanfemale	unbias
21.95051243	meanfemale	unbias
8.796558397	meanfemale	unbias
11.50210333	meanfemale	unbias
7.250992724	meanfemale	unbias
9.197901129	meanfemale	unbias
33.80670721	meanfemale	unbias
-0.947749099	meanfemale	unbias
1.130752026	meanfemale	unbias
10.74362821	meanfemale	unbias
10.74452275	meanfemale	unbias
17.47678683	meanfemale	unbias
24.46590925	meanfemale	unbias
10.34778165	meanfemale	unbias
8.379788205	meanfemale	unbias
32.30483927	meanfemale	unbias
21.75852449	meanfemale	unbias
