gid	sex	log2RPKM	cutoff
TRINITY_DN99090_c0_g1_i2	meanmale	-0.135450696	FC1
TRINITY_DN130001_c0_g1_i2	meanmale	-1.290912852	FC1
TRINITY_DN118908_c1_g2_i2	meanmale	1.446063641	FC1
TRINITY_DN99070_c0_g1_i3	meanmale	2.275771923	FC1
TRINITY_DN131287_c0_g2_i1	meanmale	-1.993779634	FC1
TRINITY_DN121596_c6_g1_i1	meanmale	3.891965506	FC1
TRINITY_DN110022_c0_g1_i1	meanmale	2.658037665	FC1
TRINITY_DN129872_c3_g5_i2	meanmale	3.378847875	FC1
TRINITY_DN134686_c3_g2_i1	meanmale	-2.012699336	FC1
TRINITY_DN113980_c0_g1_i2	meanmale	2.748793692	FC1
TRINITY_DN135599_c6_g1_i1	meanmale	0.221289323	FC1
TRINITY_DN130503_c0_g4_i1	meanmale	0.322781537	FC1
TRINITY_DN122715_c2_g1_i2	meanmale	0.47054766	FC1
TRINITY_DN117099_c0_g2_i1	meanmale	-0.063357957	FC1
TRINITY_DN128038_c3_g1_i6	meanmale	3.987690649	FC1
TRINITY_DN123953_c1_g2_i2	meanmale	2.272710153	FC1
TRINITY_DN129996_c0_g1_i4	meanmale	1.868430885	FC1
TRINITY_DN128285_c6_g3_i4	meanmale	2.607929257	FC1
TRINITY_DN114147_c0_g2_i4	meanmale	-2.075794834	FC1
TRINITY_DN132181_c5_g1_i2	meanmale	1.23302604	FC1
TRINITY_DN74421_c0_g3_i1	meanmale	-1.03063554	FC1
TRINITY_DN133598_c0_g1_i1	meanmale	1.364766198	FC1
TRINITY_DN122121_c0_g3_i1	meanmale	-0.936532439	FC1
TRINITY_DN133018_c1_g1_i4	meanmale	0.539145158	FC1
TRINITY_DN131011_c0_g1_i2	meanmale	-2.336071564	FC1
TRINITY_DN121638_c0_g1_i3	meanmale	2.982799788	FC1
TRINITY_DN108566_c0_g3_i1	meanmale	3.683558317	FC1
TRINITY_DN120868_c0_g2_i1	meanmale	1.119535409	FC1
TRINITY_DN118320_c0_g1_i1	meanmale	2.89915759	FC1
TRINITY_DN125607_c0_g1_i1	meanmale	-0.522009809	FC1
TRINITY_DN124370_c0_g1_i1	meanmale	5.098788661	FC1
TRINITY_DN124598_c1_g1_i1	meanmale	1.938527728	FC1
TRINITY_DN135280_c4_g2_i1	meanmale	3.47012806	FC1
TRINITY_DN115310_c0_g1_i2	meanmale	0.469261106	FC1
TRINITY_DN126559_c1_g4_i2	meanmale	4.569939198	FC1
TRINITY_DN122526_c0_g1_i6	meanmale	-0.627871106	FC1
TRINITY_DN131927_c5_g1_i2	meanmale	0.770266918	FC1
TRINITY_DN114642_c0_g1_i2	meanmale	1.95724073	FC1
TRINITY_DN117568_c0_g1_i2	meanmale	1.339065853	FC1
TRINITY_DN123184_c1_g4_i1	meanmale	0.368223673	FC1
TRINITY_DN118297_c0_g2_i1	meanmale	2.165547858	FC1
TRINITY_DN133650_c1_g3_i5	meanmale	0.286721374	FC1
TRINITY_DN122173_c0_g1_i1	meanmale	1.909939874	FC1
TRINITY_DN129519_c3_g2_i1	meanmale	0.588313389	FC1
TRINITY_DN125563_c4_g2_i4	meanmale	0.909514083	FC1
TRINITY_DN130288_c1_g2_i1	meanmale	0.873827532	FC1
TRINITY_DN109823_c0_g1_i2	meanmale	-1.739163482	FC1
TRINITY_DN126577_c0_g1_i1	meanmale	1.848453175	FC1
TRINITY_DN130962_c1_g2_i12	meanmale	-0.054500698	FC1
TRINITY_DN116819_c1_g1_i1	meanmale	1.541154135	FC1
TRINITY_DN134366_c0_g1_i3	meanmale	-1.131589047	FC1
TRINITY_DN129177_c1_g2_i1	meanmale	-0.601854978	FC1
TRINITY_DN107602_c0_g3_i1	meanmale	2.577051271	FC1
TRINITY_DN131474_c0_g1_i2	meanmale	0.604216063	FC1
TRINITY_DN118981_c0_g2_i3	meanmale	0.567903617	FC1
TRINITY_DN127633_c0_g1_i1	meanmale	2.303064453	FC1
TRINITY_DN122382_c0_g1_i1	meanmale	2.773902021	FC1
TRINITY_DN118390_c0_g2_i2	meanmale	0.32753952	FC1
TRINITY_DN131298_c0_g1_i1	meanmale	-1.871957973	FC1
TRINITY_DN118609_c0_g1_i1	meanmale	2.213299642	FC1
TRINITY_DN130994_c0_g1_i1	meanmale	-0.022082862	FC1
TRINITY_DN125389_c0_g4_i1	meanmale	-0.906560003	FC1
TRINITY_DN130083_c2_g6_i1	meanmale	2.517491846	FC1
TRINITY_DN128983_c1_g1_i5	meanmale	2.332143898	FC1
TRINITY_DN135782_c2_g2_i3	meanmale	2.555237682	FC1
TRINITY_DN118673_c0_g1_i1	meanmale	3.914953162	FC1
TRINITY_DN133214_c1_g4_i1	meanmale	2.167687924	FC1
TRINITY_DN113238_c0_g1_i1	meanmale	3.643844771	FC1
TRINITY_DN125252_c3_g1_i3	meanmale	2.315163685	FC1
TRINITY_DN134161_c5_g2_i3	meanmale	0.129219683	FC1
TRINITY_DN131684_c1_g1_i2	meanmale	-0.645356302	FC1
TRINITY_DN133301_c2_g3_i5	meanmale	0.632504285	FC1
TRINITY_DN128913_c0_g3_i1	meanmale	0.381248103	FC1
TRINITY_DN124463_c0_g2_i3	meanmale	2.375148516	FC1
TRINITY_DN74831_c0_g1_i1	meanmale	3.549425977	FC1
TRINITY_DN129463_c4_g4_i2	meanmale	-0.622014171	FC1
TRINITY_DN126422_c1_g1_i4	meanmale	0.122477432	FC1
TRINITY_DN128427_c0_g2_i2	meanmale	1.993740973	FC1
TRINITY_DN133473_c0_g7_i11	meanmale	0.249548734	FC1
TRINITY_DN126374_c0_g1_i1	meanmale	3.174617048	FC1
TRINITY_DN117293_c0_g1_i1	meanmale	2.573796389	FC1
TRINITY_DN129163_c6_g2_i4	meanmale	-0.605807872	FC1
TRINITY_DN128185_c0_g1_i9	meanmale	1.894159198	FC1
TRINITY_DN124109_c0_g2_i3	meanmale	2.860650268	FC1
TRINITY_DN126029_c0_g1_i2	meanmale	-0.500033415	FC1
TRINITY_DN125598_c6_g10_i1	meanmale	-0.248645599	FC1
TRINITY_DN125997_c0_g3_i2	meanmale	1.722933566	FC1
TRINITY_DN132128_c1_g1_i4	meanmale	0.226811219	FC1
TRINITY_DN132703_c8_g1_i1	meanmale	-0.39678161	FC1
TRINITY_DN208442_c0_g1_i1	meanmale	-0.26623545	FC1
TRINITY_DN134844_c0_g1_i1	meanmale	0.172042616	FC1
TRINITY_DN135417_c3_g1_i1	meanmale	2.019498862	FC1
TRINITY_DN129334_c0_g3_i1	meanmale	-0.740488135	FC1
TRINITY_DN113807_c0_g1_i1	meanmale	1.452182699	FC1
TRINITY_DN119779_c0_g2_i3	meanmale	2.691532438	FC1
TRINITY_DN167771_c0_g1_i1	meanmale	0.308988858	FC1
TRINITY_DN116251_c1_g3_i1	meanmale	-1.389355316	FC1
TRINITY_DN120757_c0_g1_i1	meanmale	3.317211679	FC1
TRINITY_DN125252_c4_g6_i1	meanmale	0.450634898	FC1
TRINITY_DN132305_c3_g3_i2	meanmale	2.3218246	FC1
TRINITY_DN104383_c0_g4_i1	meanmale	-2.068915728	FC1
TRINITY_DN129939_c4_g1_i15	meanmale	-0.692364369	FC1
TRINITY_DN125960_c1_g1_i3	meanmale	-0.105824951	FC1
TRINITY_DN132817_c1_g1_i3	meanmale	-1.804478899	FC1
TRINITY_DN128356_c6_g1_i1	meanmale	-1.053874533	FC1
TRINITY_DN130776_c1_g1_i1	meanmale	2.292285824	FC1
TRINITY_DN130635_c0_g1_i10	meanmale	3.416995984	FC1
TRINITY_DN135364_c0_g4_i2	meanmale	-2.879234552	FC1
TRINITY_DN131451_c3_g1_i4	meanmale	5.677246761	FC1
TRINITY_DN130614_c2_g1_i1	meanmale	-1.145766542	FC1
TRINITY_DN124280_c3_g2_i1	meanmale	0.653439423	FC1
TRINITY_DN113887_c0_g1_i1	meanmale	2.674878035	FC1
TRINITY_DN135433_c1_g5_i1	meanmale	1.705538395	FC1
TRINITY_DN127175_c5_g2_i1	meanmale	2.560322739	FC1
TRINITY_DN122435_c0_g1_i2	meanmale	0.839246796	FC1
TRINITY_DN23317_c0_g1_i1	meanmale	-0.698306696	FC1
TRINITY_DN125304_c0_g1_i1	meanmale	1.117429048	FC1
TRINITY_DN134955_c0_g2_i1	meanmale	-0.031370642	FC1
TRINITY_DN117571_c0_g1_i1	meanmale	1.346558072	FC1
TRINITY_DN125761_c2_g2_i1	meanmale	1.448239055	FC1
TRINITY_DN119657_c0_g1_i3	meanmale	1.83043438	FC1
TRINITY_DN121196_c0_g1_i2	meanmale	-1.496613595	FC1
TRINITY_DN129218_c0_g1_i9	meanmale	1.242653094	FC1
TRINITY_DN130625_c3_g1_i1	meanmale	-1.217678464	FC1
TRINITY_DN127279_c1_g1_i2	meanmale	-0.311790722	FC1
TRINITY_DN124579_c0_g1_i3	meanmale	-0.014594389	FC1
TRINITY_DN131763_c0_g1_i1	meanmale	0.434143546	FC1
TRINITY_DN131519_c3_g2_i3	meanmale	-2.368442535	FC1
TRINITY_DN120991_c0_g2_i2	meanmale	2.330789658	FC1
TRINITY_DN126161_c0_g2_i4	meanmale	2.680350874	FC1
TRINITY_DN131867_c1_g3_i1	meanmale	0.782236629	FC1
TRINITY_DN165645_c0_g1_i1	meanmale	1.799781346	FC1
TRINITY_DN129546_c2_g1_i2	meanmale	-0.671578647	FC1
TRINITY_DN125618_c1_g2_i2	meanmale	-0.999892399	FC1
TRINITY_DN115655_c0_g1_i1	meanmale	1.371424086	FC1
TRINITY_DN118496_c0_g1_i2	meanmale	3.003945879	FC1
TRINITY_DN102559_c0_g2_i1	meanmale	1.779673389	FC1
TRINITY_DN134104_c0_g2_i1	meanmale	-1.896335291	FC1
TRINITY_DN131201_c5_g3_i7	meanmale	-0.241111783	FC1
TRINITY_DN116557_c0_g1_i2	meanmale	2.608488066	FC1
TRINITY_DN125325_c6_g3_i1	meanmale	-1.702522746	FC1
TRINITY_DN121901_c0_g1_i3	meanmale	1.454034049	FC1
TRINITY_DN132869_c0_g1_i1	meanmale	1.870398569	FC1
TRINITY_DN113177_c0_g1_i2	meanmale	-0.854257479	FC1
TRINITY_DN135198_c0_g4_i3	meanmale	-0.258352669	FC1
TRINITY_DN134408_c0_g2_i2	meanmale	1.454780148	FC1
TRINITY_DN134273_c0_g1_i11	meanmale	2.369191248	FC1
TRINITY_DN123704_c2_g4_i2	meanmale	3.492812163	FC1
TRINITY_DN128716_c1_g10_i3	meanmale	-1.080191387	FC1
TRINITY_DN127485_c0_g1_i3	meanmale	2.84126254	FC1
TRINITY_DN131869_c0_g3_i1	meanmale	0.188510806	FC1
TRINITY_DN128435_c1_g4_i3	meanmale	0.458595056	FC1
TRINITY_DN134345_c1_g1_i4	meanmale	0.607987969	FC1
TRINITY_DN131516_c0_g1_i2	meanmale	1.860200152	FC1
TRINITY_DN126838_c0_g1_i1	meanmale	3.009889567	FC1
TRINITY_DN108932_c0_g1_i1	meanmale	3.191295296	FC1
TRINITY_DN128745_c0_g1_i2	meanmale	-0.330129976	FC1
TRINITY_DN130785_c3_g2_i1	meanmale	2.010420916	FC1
TRINITY_DN136509_c10_g1_i1	meanmale	0.91320504	FC1
TRINITY_DN119908_c2_g1_i5	meanmale	5.979741115	FC1
TRINITY_DN102412_c0_g1_i1	meanmale	-0.981925204	FC1
TRINITY_DN133563_c2_g1_i1	meanmale	0.141206581	FC1
TRINITY_DN123988_c0_g3_i1	meanmale	-1.738216082	FC1
TRINITY_DN125191_c5_g6_i1	meanmale	-1.357815333	FC1
TRINITY_DN123436_c7_g2_i5	meanmale	0.828169086	FC1
TRINITY_DN134966_c0_g1_i1	meanmale	0.96721252	FC1
TRINITY_DN128711_c0_g1_i4	meanmale	2.320961955	FC1
TRINITY_DN117806_c0_g1_i1	meanmale	0.838259247	FC1
TRINITY_DN110877_c0_g1_i3	meanmale	2.257887594	FC1
TRINITY_DN125466_c2_g2_i1	meanmale	-1.118901578	FC1
TRINITY_DN131809_c9_g1_i2	meanmale	0.791978658	FC1
TRINITY_DN132837_c1_g3_i1	meanmale	1.522974848	FC1
TRINITY_DN134128_c0_g1_i4	meanmale	0.61152476	FC1
TRINITY_DN121452_c0_g1_i3	meanmale	2.477621947	FC1
TRINITY_DN123704_c2_g3_i1	meanmale	5.934942152	FC1
TRINITY_DN123683_c2_g1_i2	meanmale	1.302673806	FC1
TRINITY_DN119522_c0_g1_i1	meanmale	-0.916889197	FC1
TRINITY_DN126935_c6_g3_i3	meanmale	0.136451101	FC1
TRINITY_DN116210_c0_g1_i1	meanmale	2.899629073	FC1
TRINITY_DN125533_c0_g1_i1	meanmale	-0.20492669	FC1
TRINITY_DN128945_c0_g4_i1	meanmale	-2.558669648	FC1
TRINITY_DN130227_c9_g1_i1	meanmale	-0.94450604	FC1
TRINITY_DN126394_c1_g1_i1	meanmale	1.853739665	FC1
TRINITY_DN134944_c4_g2_i1	meanmale	1.997314636	FC1
TRINITY_DN134131_c1_g1_i1	meanmale	-1.1384529	FC1
TRINITY_DN72899_c0_g1_i1	meanmale	2.395792076	FC1
TRINITY_DN136344_c2_g1_i1	meanmale	1.166386717	FC1
TRINITY_DN127536_c1_g1_i1	meanmale	2.250654219	FC1
TRINITY_DN134309_c0_g1_i3	meanmale	3.2456859	FC1
TRINITY_DN114713_c0_g1_i1	meanmale	3.683191432	FC1
TRINITY_DN128276_c0_g1_i2	meanmale	-1.381999921	FC1
TRINITY_DN123418_c0_g1_i3	meanmale	2.864690194	FC1
TRINITY_DN117387_c0_g1_i3	meanmale	3.369790802	FC1
TRINITY_DN118297_c0_g1_i1	meanmale	0.694867919	FC1
TRINITY_DN133212_c3_g1_i1	meanmale	0.083550455	FC1
TRINITY_DN114931_c0_g1_i1	meanmale	0.101082169	FC1
TRINITY_DN127238_c0_g1_i2	meanmale	2.250088085	FC1
TRINITY_DN132336_c0_g1_i3	meanmale	0.853862656	FC1
TRINITY_DN133247_c2_g5_i5	meanmale	-1.088638896	FC1
TRINITY_DN130861_c0_g1_i1	meanmale	-1.40936122	FC1
TRINITY_DN128225_c1_g1_i1	meanmale	-0.382333637	FC1
TRINITY_DN126069_c0_g1_i1	meanmale	-1.778052885	FC1
TRINITY_DN96639_c0_g1_i2	meanmale	2.923715701	FC1
TRINITY_DN131265_c3_g5_i1	meanmale	2.419394919	FC1
TRINITY_DN130138_c1_g1_i1	meanmale	1.315919135	FC1
TRINITY_DN131033_c3_g1_i5	meanmale	-0.120674667	FC1
TRINITY_DN125254_c0_g1_i1	meanmale	1.528477435	FC1
TRINITY_DN99900_c0_g1_i1	meanmale	3.796957233	FC1
TRINITY_DN135785_c0_g3_i16	meanmale	1.551398392	FC1
TRINITY_DN14300_c0_g2_i1	meanmale	2.356926634	FC1
TRINITY_DN109252_c0_g1_i2	meanmale	0.716254111	FC1
TRINITY_DN132510_c5_g3_i1	meanmale	2.073682336	FC1
TRINITY_DN129198_c1_g3_i1	meanmale	4.175335648	FC1
TRINITY_DN113911_c0_g2_i1	meanmale	1.900670849	FC1
TRINITY_DN121031_c1_g3_i1	meanmale	2.040287259	FC1
TRINITY_DN135339_c0_g1_i3	meanmale	0.087840431	FC1
TRINITY_DN134014_c0_g1_i2	meanmale	0.236267708	FC1
TRINITY_DN112501_c0_g1_i7	meanmale	0.852290815	FC1
TRINITY_DN130591_c1_g6_i2	meanmale	-1.608776255	FC1
TRINITY_DN124065_c0_g1_i1	meanmale	2.732182972	FC1
TRINITY_DN125325_c6_g2_i2	meanmale	-1.799595363	FC1
TRINITY_DN134152_c0_g1_i1	meanmale	-0.959071917	FC1
TRINITY_DN118487_c0_g2_i2	meanmale	-2.421137985	FC1
TRINITY_DN129190_c3_g1_i1	meanmale	1.484050645	FC1
TRINITY_DN103526_c0_g1_i1	meanmale	-0.018638338	FC1
TRINITY_DN122146_c0_g1_i1	meanmale	1.556425252	FC1
TRINITY_DN136200_c5_g6_i1	meanmale	1.247042325	FC1
TRINITY_DN130050_c7_g2_i1	meanmale	3.334791265	FC1
TRINITY_DN115118_c0_g1_i1	meanmale	-0.079674981	FC1
TRINITY_DN124410_c0_g4_i3	meanmale	0.593840635	FC1
TRINITY_DN118479_c0_g1_i1	meanmale	2.510337751	FC1
TRINITY_DN129069_c0_g2_i1	meanmale	2.316349037	FC1
TRINITY_DN132872_c5_g3_i5	meanmale	1.705650269	FC1
TRINITY_DN74851_c0_g1_i1	meanmale	-0.873762903	FC1
TRINITY_DN96624_c0_g3_i2	meanmale	2.395320116	FC1
TRINITY_DN125643_c0_g1_i3	meanmale	5.076985959	FC1
TRINITY_DN122469_c0_g1_i1	meanmale	2.180092576	FC1
TRINITY_DN124967_c2_g1_i1	meanmale	0.230606042	FC1
TRINITY_DN132914_c0_g1_i2	meanmale	0.905363592	FC1
TRINITY_DN132390_c0_g2_i1	meanmale	2.170114635	FC1
TRINITY_DN110842_c0_g1_i2	meanmale	2.645975955	FC1
TRINITY_DN118372_c0_g3_i1	meanmale	-0.912833681	FC1
TRINITY_DN132840_c3_g2_i1	meanmale	-1.158707994	FC1
TRINITY_DN106464_c0_g2_i1	meanmale	-1.960789942	FC1
TRINITY_DN132069_c0_g1_i2	meanmale	1.661567172	FC1
TRINITY_DN128804_c0_g1_i2	meanmale	-1.460991592	FC1
TRINITY_DN118878_c0_g2_i1	meanmale	2.195809463	FC1
TRINITY_DN113561_c0_g1_i1	meanmale	1.320156207	FC1
TRINITY_DN131686_c3_g2_i3	meanmale	2.737140352	FC1
TRINITY_DN133956_c3_g2_i4	meanmale	3.330445822	FC1
TRINITY_DN126359_c3_g1_i4	meanmale	-0.141228822	FC1
TRINITY_DN129081_c0_g1_i1	meanmale	0.72892259	FC1
TRINITY_DN131600_c6_g13_i2	meanmale	-0.945278981	FC1
TRINITY_DN125342_c0_g1_i4	meanmale	1.746795431	FC1
TRINITY_DN127332_c0_g1_i7	meanmale	3.016087474	FC1
TRINITY_DN108450_c0_g4_i1	meanmale	3.417198599	FC1
TRINITY_DN125305_c3_g2_i1	meanmale	0.327150629	FC1
TRINITY_DN136052_c0_g2_i1	meanmale	0.682451868	FC1
TRINITY_DN128742_c10_g1_i1	meanmale	2.56466278	FC1
TRINITY_DN119655_c0_g1_i2	meanmale	4.199918832	FC1
TRINITY_DN133788_c2_g1_i1	meanmale	-1.117191176	FC1
TRINITY_DN122974_c0_g2_i2	meanmale	2.338539392	FC1
TRINITY_DN135691_c1_g1_i3	meanmale	-0.413671273	FC1
TRINITY_DN134499_c2_g2_i15	meanmale	2.362604377	FC1
TRINITY_DN135221_c0_g1_i1	meanmale	0.015705964	FC1
TRINITY_DN122930_c0_g3_i10	meanmale	1.121409238	FC1
TRINITY_DN123569_c2_g1_i3	meanmale	2.298434009	FC1
TRINITY_DN131415_c2_g1_i2	meanmale	0.553398117	FC1
TRINITY_DN136713_c11_g1_i2	meanmale	0.856155472	FC1
TRINITY_DN180067_c0_g1_i1	meanmale	-1.190915102	FC1
TRINITY_DN124453_c0_g1_i4	meanmale	0.898410672	FC1
TRINITY_DN128535_c0_g1_i1	meanmale	-1.50145718	FC1
TRINITY_DN133854_c3_g1_i2	meanmale	0.702334988	FC1
TRINITY_DN101356_c0_g1_i1	meanmale	0.322983866	FC1
TRINITY_DN125622_c2_g6_i1	meanmale	-0.212542819	FC1
TRINITY_DN129938_c0_g1_i3	meanmale	1.661824475	FC1
TRINITY_DN136036_c1_g1_i1	meanmale	1.45056037	FC1
TRINITY_DN124812_c0_g1_i2	meanmale	1.571600945	FC1
TRINITY_DN116762_c0_g1_i1	meanmale	3.045721176	FC1
TRINITY_DN129293_c1_g2_i1	meanmale	2.996612791	FC1
TRINITY_DN126001_c0_g1_i1	meanmale	2.945494217	FC1
TRINITY_DN133914_c2_g2_i4	meanmale	-1.606054375	FC1
TRINITY_DN114651_c0_g1_i3	meanmale	1.991665782	FC1
TRINITY_DN136486_c0_g2_i1	meanmale	1.581515427	FC1
TRINITY_DN116391_c0_g1_i1	meanmale	1.883717856	FC1
TRINITY_DN131067_c2_g1_i4	meanmale	0.151067017	FC1
TRINITY_DN3617_c0_g2_i1	meanmale	0.360686427	FC1
TRINITY_DN119703_c0_g1_i2	meanmale	2.931467177	FC1
TRINITY_DN127874_c5_g1_i1	meanmale	0.880228817	FC1
TRINITY_DN33172_c0_g1_i1	meanmale	-0.813114294	FC1
TRINITY_DN123123_c2_g1_i6	meanmale	1.219887686	FC1
TRINITY_DN135954_c9_g5_i1	meanmale	0.412886669	FC1
TRINITY_DN131960_c0_g1_i1	meanmale	-2.104413939	FC1
TRINITY_DN132633_c0_g1_i3	meanmale	1.878704472	FC1
TRINITY_DN135691_c0_g3_i2	meanmale	2.426480316	FC1
TRINITY_DN126931_c0_g3_i1	meanmale	-0.670010721	FC1
TRINITY_DN131405_c4_g1_i2	meanmale	1.206140484	FC1
TRINITY_DN128408_c3_g7_i3	meanmale	3.055080712	FC1
TRINITY_DN124749_c0_g1_i1	meanmale	2.291479981	FC1
TRINITY_DN129378_c1_g1_i1	meanmale	-2.610562263	FC1
TRINITY_DN130848_c0_g1_i4	meanmale	1.758981162	FC1
TRINITY_DN122578_c0_g1_i3	meanmale	0.759054724	FC1
TRINITY_DN128314_c2_g1_i3	meanmale	1.858178474	FC1
TRINITY_DN125269_c2_g1_i2	meanmale	0.085910365	FC1
TRINITY_DN125487_c0_g2_i2	meanmale	0.722286305	FC1
TRINITY_DN117667_c0_g2_i2	meanmale	1.126057381	FC1
TRINITY_DN107704_c0_g1_i1	meanmale	2.050521998	FC1
TRINITY_DN103834_c0_g4_i1	meanmale	0.25761736	FC1
TRINITY_DN117404_c0_g1_i1	meanmale	3.791028415	FC1
TRINITY_DN123034_c0_g1_i1	meanmale	1.476321702	FC1
TRINITY_DN123043_c0_g1_i1	meanmale	0.464403267	FC1
TRINITY_DN132855_c1_g4_i1	meanmale	0.245238677	FC1
TRINITY_DN128274_c4_g1_i4	meanmale	1.838269809	FC1
TRINITY_DN122897_c0_g1_i1	meanmale	1.150039176	FC1
TRINITY_DN131166_c2_g1_i3	meanmale	-0.703694876	FC1
TRINITY_DN134642_c6_g4_i1	meanmale	3.62181884	FC1
TRINITY_DN135200_c0_g1_i4	meanmale	2.796433667	FC1
TRINITY_DN124496_c0_g3_i4	meanmale	0.316206486	FC1
TRINITY_DN130989_c0_g1_i2	meanmale	-2.202155225	FC1
TRINITY_DN124854_c0_g1_i5	meanmale	-0.043882199	FC1
TRINITY_DN136036_c1_g2_i2	meanmale	-2.502409349	FC1
TRINITY_DN122708_c1_g6_i3	meanmale	2.106809538	FC1
TRINITY_DN128015_c0_g6_i1	meanmale	0.802554913	FC1
TRINITY_DN115261_c0_g1_i1	meanmale	3.141898888	FC1
TRINITY_DN131163_c0_g1_i9	meanmale	2.34070005	FC1
TRINITY_DN133844_c0_g1_i3	meanmale	-1.052723023	FC1
TRINITY_DN126429_c0_g1_i1	meanmale	2.47016476	FC1
TRINITY_DN136525_c2_g5_i1	meanmale	3.411773681	FC1
TRINITY_DN120751_c0_g1_i2	meanmale	1.762544206	FC1
TRINITY_DN131451_c1_g1_i1	meanmale	0.959872653	FC1
TRINITY_DN131718_c2_g1_i2	meanmale	1.111745976	FC1
TRINITY_DN124913_c0_g1_i4	meanmale	2.024264932	FC1
TRINITY_DN128182_c0_g2_i4	meanmale	0.097392603	FC1
TRINITY_DN118139_c0_g1_i2	meanmale	5.179499141	FC1
TRINITY_DN121062_c0_g1_i1	meanmale	3.548971606	FC1
TRINITY_DN134966_c0_g2_i2	meanmale	1.647274752	FC1
TRINITY_DN133652_c0_g3_i1	meanmale	0.031033026	FC1
TRINITY_DN129170_c3_g6_i2	meanmale	0.636343808	FC1
TRINITY_DN122439_c0_g1_i1	meanmale	0.511671203	FC1
TRINITY_DN119249_c0_g1_i1	meanmale	2.936865168	FC1
TRINITY_DN122094_c7_g1_i2	meanmale	1.97488939	FC1
TRINITY_DN125718_c0_g3_i1	meanmale	2.469217701	FC1
TRINITY_DN125076_c0_g1_i6	meanmale	3.737387353	FC1
TRINITY_DN120545_c4_g1_i4	meanmale	2.05931008	FC1
TRINITY_DN119604_c0_g1_i1	meanmale	-0.059474551	FC1
TRINITY_DN126540_c0_g1_i1	meanmale	2.082314584	FC1
TRINITY_DN131203_c1_g3_i1	meanmale	0.333819097	FC1
TRINITY_DN126499_c3_g4_i2	meanmale	2.684012566	FC1
TRINITY_DN128154_c0_g1_i1	meanmale	1.273447125	FC1
TRINITY_DN116845_c0_g1_i1	meanmale	2.367115064	FC1
TRINITY_DN136158_c6_g3_i1	meanmale	2.290445933	FC1
TRINITY_DN166265_c0_g1_i1	meanmale	-0.341983832	FC1
TRINITY_DN131741_c0_g1_i1	meanmale	0.978359177	FC1
TRINITY_DN132367_c1_g1_i1	meanmale	1.428479282	FC1
TRINITY_DN92907_c0_g1_i1	meanmale	3.536854461	FC1
TRINITY_DN134566_c2_g1_i1	meanmale	0.399651383	FC1
TRINITY_DN119032_c0_g1_i2	meanmale	0.741378548	FC1
TRINITY_DN133308_c0_g1_i2	meanmale	-0.066697779	FC1
TRINITY_DN127437_c1_g1_i1	meanmale	1.364966712	FC1
TRINITY_DN126963_c1_g4_i2	meanmale	-1.923402189	FC1
TRINITY_DN125710_c0_g2_i2	meanmale	2.126438203	FC1
TRINITY_DN125018_c0_g1_i1	meanmale	1.652065925	FC1
TRINITY_DN116340_c0_g1_i1	meanmale	0.805952399	FC1
TRINITY_DN115646_c0_g1_i1	meanmale	2.44172965	FC1
TRINITY_DN109704_c0_g1_i1	meanmale	-2.872743255	FC1
TRINITY_DN132012_c5_g2_i1	meanmale	2.228844856	FC1
TRINITY_DN164868_c0_g1_i1	meanmale	3.00182763	FC1
TRINITY_DN102702_c0_g1_i1	meanmale	3.992304206	FC1
TRINITY_DN130305_c0_g2_i1	meanmale	0.722583445	FC1
TRINITY_DN111860_c0_g1_i1	meanmale	2.349015746	FC1
TRINITY_DN110885_c0_g1_i1	meanmale	1.69123041	FC1
TRINITY_DN108930_c0_g1_i3	meanmale	-0.039802231	FC1
TRINITY_DN126407_c4_g1_i1	meanmale	2.592833538	FC1
TRINITY_DN135999_c2_g7_i2	meanmale	2.254719757	FC1
TRINITY_DN117842_c0_g1_i2	meanmale	-2.450201359	FC1
TRINITY_DN128690_c1_g3_i2	meanmale	3.130556957	FC1
TRINITY_DN131116_c0_g1_i1	meanmale	-1.026017725	FC1
TRINITY_DN131008_c4_g2_i1	meanmale	-0.60368064	FC1
TRINITY_DN128913_c0_g2_i1	meanmale	2.344932746	FC1
TRINITY_DN133690_c2_g1_i1	meanmale	1.085495242	FC1
TRINITY_DN131558_c2_g1_i1	meanmale	6.106817144	FC1
TRINITY_DN124764_c1_g1_i2	meanmale	0.681955992	FC1
TRINITY_DN136015_c0_g2_i1	meanmale	-0.496335572	FC1
TRINITY_DN104550_c0_g2_i1	meanmale	2.097522417	FC1
TRINITY_DN128023_c2_g1_i1	meanmale	1.202952186	FC1
TRINITY_DN120824_c0_g1_i1	meanmale	2.278899616	FC1
TRINITY_DN122073_c0_g2_i6	meanmale	2.496822516	FC1
TRINITY_DN133422_c3_g2_i3	meanmale	4.568387687	FC1
TRINITY_DN125578_c3_g4_i3	meanmale	3.359687634	FC1
TRINITY_DN122940_c0_g4_i1	meanmale	-0.528840081	FC1
TRINITY_DN92751_c0_g1_i1	meanmale	2.184925211	FC1
TRINITY_DN129105_c3_g1_i3	meanmale	1.49486346	FC1
TRINITY_DN130187_c1_g1_i4	meanmale	0.734612018	FC1
TRINITY_DN120805_c0_g1_i3	meanmale	0.376186199	FC1
TRINITY_DN121021_c0_g3_i1	meanmale	1.840295839	FC1
TRINITY_DN110356_c0_g1_i1	meanmale	5.08706744	FC1
