ID	Tissue_specific_index	Tissue_name
TRINITY_DN155460_c0_g1_i1	0.920288573	Brain_mmean
TRINITY_DN66500_c0_g1_i1	0.920280105	Testis_mean
TRINITY_DN170390_c0_g1_i1	0.920275712	G46_M_mean
TRINITY_DN100055_c0_g2_i1	0.920269519	Liver_fmean
TRINITY_DN64518_c0_g1_i1	0.9202648	Ovary_mean
TRINITY_DN104342_c0_g1_i1	0.920185014	G23_fmean
TRINITY_DN76374_c0_g1_i1	0.920146768	Ovary_mean
TRINITY_DN47653_c0_g1_i1	0.920093755	Brain_fmean
TRINITY_DN38701_c0_g1_i1	0.920087667	G43_M_mean
TRINITY_DN199220_c0_g1_i1	0.919944374	Brain_mmean
TRINITY_DN75736_c0_g1_i1	0.919938315	Ovary_mean
TRINITY_DN75567_c0_g1_i1	0.919900498	Brain_fmean
TRINITY_DN137969_c0_g1_i1	0.91987687	Brain_fmean
TRINITY_DN209695_c0_g1_i1	0.919839146	Ovary_mean
TRINITY_DN71794_c0_g1_i1	0.91979804	Brain_mmean
TRINITY_DN204336_c0_g1_i1	0.919786878	Brain_fmean
TRINITY_DN111732_c0_g4_i1	0.919785836	Brain_fmean
TRINITY_DN198868_c0_g1_i1	0.919758418	G43_M_mean
TRINITY_DN98057_c0_g6_i1	0.919614977	Brain_mmean
TRINITY_DN214217_c0_g1_i1	0.919550119	Ovary_mean
TRINITY_DN121732_c0_g1_i1	0.919490238	Ovary_mean
TRINITY_DN93263_c0_g2_i1	0.919459538	Ovary_mean
TRINITY_DN85639_c0_g2_i1	0.919427135	Ovary_mean
TRINITY_DN110425_c0_g1_i1	0.919424081	Brain_fmean
TRINITY_DN48278_c0_g1_i1	0.919403198	G31_fmean
TRINITY_DN132120_c5_g1_i4	0.919392209	Brain_fmean
TRINITY_DN118113_c0_g1_i1	0.919391498	Brain_mmean
TRINITY_DN126751_c2_g6_i1	0.91934749	Liver_mmean
TRINITY_DN127517_c0_g4_i1	0.919344178	Brain_mmean
TRINITY_DN86196_c1_g1_i1	0.91934075	Ovary_mean
TRINITY_DN111163_c0_g1_i3	0.919329772	Testis_mean
TRINITY_DN106835_c0_g4_i1	0.919313545	Brain_fmean
TRINITY_DN535_c0_g2_i1	0.919294348	Brain_mmean
TRINITY_DN6466_c0_g1_i1	0.91927412	G46_M_mean
TRINITY_DN63118_c0_g1_i1	0.919218855	Brain_mmean
TRINITY_DN74876_c0_g1_i1	0.919176883	Brain_fmean
TRINITY_DN64792_c0_g1_i1	0.919150975	Ovary_mean
TRINITY_DN158037_c0_g1_i1	0.919143197	Liver_mmean
TRINITY_DN201635_c0_g1_i1	0.919129307	Brain_mmean
TRINITY_DN164886_c0_g1_i1	0.919124254	Ovary_mean
TRINITY_DN120818_c0_g1_i2	0.919109676	Ovary_mean
TRINITY_DN129730_c0_g1_i2	0.919103843	Ovary_mean
TRINITY_DN119814_c0_g1_i3	0.919077298	Brain_fmean
TRINITY_DN133629_c2_g5_i1	0.919073584	Brain_fmean
TRINITY_DN105669_c0_g2_i1	0.919067264	G23_mmean
TRINITY_DN122006_c0_g2_i1	0.919009503	Brain_fmean
TRINITY_DN153175_c0_g1_i1	0.918966042	Brain_mmean
TRINITY_DN87391_c0_g2_i1	0.918952811	Ovary_mean
TRINITY_DN169522_c0_g1_i1	0.918942284	G31_mmean
TRINITY_DN65698_c0_g1_i1	0.918920739	Ovary_mean
TRINITY_DN75302_c0_g2_i1	0.918910589	Ovary_mean
TRINITY_DN24901_c0_g1_i1	0.918869989	Ovary_mean
TRINITY_DN19645_c0_g1_i1	0.918854468	Brain_mmean
TRINITY_DN183293_c0_g1_i1	0.918800102	Brain_mmean
TRINITY_DN209230_c0_g1_i1	0.918799556	Brain_fmean
TRINITY_DN112272_c0_g1_i1	0.918752232	Ovary_mean
TRINITY_DN106345_c0_g1_i1	0.918712392	Brain_mmean
TRINITY_DN183833_c0_g1_i1	0.918659005	G43_M_mean
TRINITY_DN108267_c0_g1_i1	0.918629797	G31_mmean
TRINITY_DN133645_c1_g1_i4	0.918622513	G46_M_mean
TRINITY_DN93755_c0_g1_i1	0.918588432	Brain_mmean
TRINITY_DN80682_c0_g1_i1	0.918566423	Brain_fmean
TRINITY_DN218357_c0_g1_i1	0.918561957	G43_M_mean
TRINITY_DN93316_c0_g1_i1	0.918532732	Brain_mmean
TRINITY_DN100411_c0_g1_i1	0.918527348	Ovary_mean
TRINITY_DN42451_c0_g1_i1	0.918513718	Ovary_mean
TRINITY_DN133875_c0_g1_i1	0.918509676	Brain_fmean
TRINITY_DN80690_c0_g1_i1	0.918506611	Brain_fmean
TRINITY_DN44634_c0_g1_i1	0.918505854	Ovary_mean
TRINITY_DN182831_c0_g1_i1	0.918505538	Ovary_mean
TRINITY_DN197634_c0_g1_i1	0.918499994	Ovary_mean
TRINITY_DN130577_c0_g1_i1	0.918478803	Ovary_mean
TRINITY_DN141559_c0_g2_i1	0.918463578	G31_mmean
TRINITY_DN125797_c2_g1_i1	0.918461672	Liver_mmean
TRINITY_DN195642_c0_g1_i1	0.918417517	Brain_mmean
TRINITY_DN183841_c0_g1_i1	0.91839541	Brain_fmean
TRINITY_DN126311_c3_g4_i2	0.918377338	G23_mmean
TRINITY_DN3738_c2_g4_i1	0.918348703	G31_fmean
TRINITY_DN216767_c0_g1_i1	0.918341113	Testis_mean
TRINITY_DN73149_c0_g1_i1	0.918338055	Ovary_mean
TRINITY_DN162831_c0_g1_i1	0.918306024	Liver_mmean
TRINITY_DN161690_c0_g1_i1	0.918294096	Brain_mmean
TRINITY_DN189687_c0_g1_i1	0.918255245	Testis_mean
TRINITY_DN42062_c0_g2_i1	0.918230914	Brain_mmean
TRINITY_DN120930_c0_g1_i2	0.918208224	Ovary_mean
TRINITY_DN23388_c0_g1_i1	0.91814237	Testis_mean
TRINITY_DN88236_c0_g1_i1	0.918124852	Liver_mmean
TRINITY_DN129466_c1_g5_i1	0.918121278	Ovary_mean
TRINITY_DN101109_c0_g1_i2	0.918113457	Ovary_mean
TRINITY_DN110571_c1_g2_i1	0.918106692	G43_M_mean
TRINITY_DN169529_c0_g1_i1	0.918099514	Liver_fmean
TRINITY_DN95636_c0_g3_i1	0.9180838	Brain_mmean
TRINITY_DN49099_c0_g1_i1	0.918040899	Ovary_mean
TRINITY_DN182429_c0_g1_i1	0.91800953	G43_F_mean
TRINITY_DN172204_c0_g1_i1	0.917997894	Brain_mmean
TRINITY_DN135731_c0_g3_i1	0.917991126	Brain_mmean
TRINITY_DN118859_c0_g1_i2	0.917967602	Brain_fmean
TRINITY_DN170054_c0_g1_i1	0.917964775	Ovary_mean
TRINITY_DN203308_c0_g1_i1	0.91791348	Brain_fmean
TRINITY_DN119515_c0_g2_i1	0.917871144	Brain_mmean
TRINITY_DN154273_c0_g1_i1	0.917850554	Brain_fmean
TRINITY_DN110471_c0_g1_i1	0.917797853	Ovary_mean
TRINITY_DN129662_c2_g3_i1	0.917797262	Brain_fmean
TRINITY_DN34863_c0_g1_i1	0.917789993	Brain_fmean
TRINITY_DN130540_c0_g1_i1	0.917785658	Ovary_mean
TRINITY_DN141308_c0_g1_i1	0.91776365	G43_F_mean
TRINITY_DN31726_c0_g2_i1	0.917740352	Brain_mmean
TRINITY_DN111000_c0_g1_i1	0.917623702	Brain_mmean
TRINITY_DN156295_c0_g1_i1	0.917616954	Brain_fmean
TRINITY_DN148782_c0_g1_i1	0.917608955	Ovary_mean
TRINITY_DN46091_c0_g1_i1	0.91759091	Liver_fmean
TRINITY_DN202010_c0_g1_i1	0.917558801	Ovary_mean
TRINITY_DN117121_c0_g1_i1	0.917517368	Ovary_mean
TRINITY_DN135465_c2_g4_i1	0.917507309	Brain_fmean
TRINITY_DN114056_c0_g1_i4	0.917504669	G27_fmean
TRINITY_DN85117_c0_g1_i1	0.917481789	Brain_mmean
TRINITY_DN126942_c1_g2_i1	0.917472137	Brain_mmean
TRINITY_DN106123_c0_g3_i1	0.91745972	Brain_mmean
TRINITY_DN11542_c0_g2_i1	0.917443534	Brain_fmean
TRINITY_DN113716_c1_g1_i1	0.917443401	Brain_mmean
TRINITY_DN92804_c0_g2_i1	0.917405057	Ovary_mean
TRINITY_DN59779_c0_g1_i1	0.917393615	G31_mmean
TRINITY_DN123090_c3_g5_i1	0.917358075	Liver_fmean
TRINITY_DN135550_c0_g2_i2	0.917357394	Brain_fmean
TRINITY_DN131243_c0_g1_i1	0.917311072	G43_F_mean
TRINITY_DN107932_c0_g1_i1	0.917305372	Ovary_mean
TRINITY_DN132848_c0_g1_i1	0.917290768	Brain_fmean
TRINITY_DN120495_c1_g2_i2	0.917289422	G46_M_mean
TRINITY_DN129802_c0_g16_i1	0.91728785	Testis_mean
TRINITY_DN121704_c2_g7_i1	0.917262177	Ovary_mean
TRINITY_DN59369_c0_g2_i1	0.91724613	Ovary_mean
TRINITY_DN158686_c0_g1_i1	0.917244345	Ovary_mean
TRINITY_DN208835_c0_g1_i1	0.91721645	Ovary_mean
TRINITY_DN125035_c2_g2_i1	0.917200759	G46_M_mean
TRINITY_DN103137_c0_g1_i2	0.917184604	Brain_fmean
TRINITY_DN200247_c0_g1_i1	0.917174919	Brain_fmean
TRINITY_DN152767_c0_g1_i1	0.917158818	Liver_fmean
TRINITY_DN144135_c0_g1_i1	0.917117475	Ovary_mean
TRINITY_DN106345_c0_g2_i1	0.917103894	Brain_mmean
TRINITY_DN187295_c0_g1_i1	0.917080609	G46_F_mean
TRINITY_DN19795_c0_g2_i1	0.91705707	Brain_mmean
TRINITY_DN173971_c0_g1_i1	0.917047595	G46_M_mean
TRINITY_DN66619_c0_g1_i1	0.916979918	Ovary_mean
TRINITY_DN139744_c0_g1_i1	0.916979887	Brain_mmean
TRINITY_DN188031_c0_g1_i1	0.916977888	Ovary_mean
TRINITY_DN108949_c2_g1_i2	0.916948302	Brain_fmean
TRINITY_DN158839_c0_g2_i1	0.916934871	G43_F_mean
TRINITY_DN131707_c0_g5_i1	0.916887549	Liver_fmean
TRINITY_DN114537_c0_g1_i1	0.9168865	Brain_mmean
TRINITY_DN128696_c0_g2_i1	0.916833235	Ovary_mean
TRINITY_DN99308_c0_g3_i1	0.916762939	Brain_mmean
TRINITY_DN20282_c0_g1_i1	0.916751484	G27_fmean
TRINITY_DN154365_c0_g1_i1	0.916750434	Liver_mmean
TRINITY_DN127605_c4_g1_i1	0.916687955	Ovary_mean
TRINITY_DN104558_c0_g2_i1	0.916629095	Brain_mmean
TRINITY_DN106817_c0_g1_i1	0.916615777	G27_fmean
TRINITY_DN97032_c0_g2_i1	0.916604026	Brain_mmean
TRINITY_DN100550_c0_g2_i1	0.916590971	Ovary_mean
TRINITY_DN18129_c0_g1_i1	0.916535867	Brain_fmean
TRINITY_DN124263_c0_g1_i1	0.916534195	Ovary_mean
TRINITY_DN10439_c0_g1_i1	0.916517677	Brain_mmean
TRINITY_DN113570_c0_g4_i1	0.916516941	Brain_fmean
TRINITY_DN157863_c0_g1_i1	0.916506669	Liver_mmean
TRINITY_DN97124_c0_g1_i1	0.916502147	Testis_mean
TRINITY_DN129075_c0_g5_i1	0.9164941	Brain_fmean
TRINITY_DN117638_c0_g1_i1	0.916485115	Ovary_mean
TRINITY_DN90430_c0_g1_i1	0.916480911	Ovary_mean
TRINITY_DN123040_c5_g13_i1	0.916469534	Brain_fmean
TRINITY_DN25250_c0_g1_i1	0.916459683	Ovary_mean
TRINITY_DN126795_c1_g1_i1	0.916423343	Brain_mmean
TRINITY_DN150100_c0_g1_i1	0.916421209	Ovary_mean
TRINITY_DN134742_c0_g8_i1	0.916401657	Ovary_mean
TRINITY_DN64285_c0_g1_i1	0.91639721	Ovary_mean
TRINITY_DN120396_c0_g1_i4	0.916389538	Ovary_mean
TRINITY_DN171029_c0_g1_i1	0.91638114	Ovary_mean
TRINITY_DN135734_c2_g2_i2	0.916344086	Brain_mmean
TRINITY_DN170967_c0_g1_i1	0.916315439	G46_M_mean
TRINITY_DN65726_c0_g2_i1	0.916296428	Brain_fmean
TRINITY_DN124292_c0_g2_i17	0.916255984	Brain_mmean
TRINITY_DN53268_c0_g1_i1	0.916250848	Brain_mmean
TRINITY_DN211584_c0_g1_i1	0.916165195	Liver_fmean
TRINITY_DN24583_c0_g1_i1	0.916164391	Brain_mmean
TRINITY_DN84298_c0_g2_i1	0.916152338	Brain_mmean
TRINITY_DN154767_c0_g1_i1	0.916150492	Ovary_mean
TRINITY_DN88281_c0_g1_i1	0.916119845	Brain_mmean
TRINITY_DN181697_c0_g1_i1	0.916104607	Ovary_mean
TRINITY_DN122956_c4_g1_i1	0.916103336	Brain_mmean
TRINITY_DN1743_c0_g1_i1	0.916097128	Ovary_mean
TRINITY_DN107124_c0_g3_i1	0.916045125	Brain_mmean
TRINITY_DN119908_c2_g2_i1	0.916042151	G46_M_mean
TRINITY_DN103542_c0_g2_i1	0.916023343	G46_F_mean
TRINITY_DN40515_c0_g1_i1	0.916020035	Ovary_mean
TRINITY_DN98783_c0_g4_i1	0.916011505	Brain_mmean
TRINITY_DN121465_c4_g2_i1	0.915995022	Testis_mean
TRINITY_DN115691_c0_g3_i4	0.91597337	Ovary_mean
TRINITY_DN185856_c0_g1_i1	0.915971083	G43_M_mean
TRINITY_DN129916_c0_g4_i1	0.915967337	Brain_fmean
TRINITY_DN111264_c0_g1_i1	0.915946818	Brain_fmean
TRINITY_DN134793_c1_g3_i3	0.915945845	Ovary_mean
TRINITY_DN147178_c0_g2_i1	0.915934416	Brain_fmean
TRINITY_DN201309_c0_g1_i1	0.915911141	G31_mmean
TRINITY_DN101543_c0_g1_i1	0.915906367	G31_mmean
TRINITY_DN201696_c0_g1_i1	0.915896606	Brain_fmean
TRINITY_DN96876_c0_g1_i2	0.915896524	G46_F_mean
TRINITY_DN205199_c0_g1_i1	0.915893376	Brain_fmean
TRINITY_DN69007_c0_g1_i1	0.915849925	Brain_mmean
TRINITY_DN188677_c0_g1_i1	0.915845547	Liver_fmean
TRINITY_DN178673_c0_g1_i1	0.915845065	G27_fmean
TRINITY_DN72233_c0_g2_i1	0.915844263	G27_fmean
TRINITY_DN76168_c0_g2_i1	0.91584311	Liver_mmean
TRINITY_DN101537_c0_g1_i1	0.915786415	G46_F_mean
TRINITY_DN123874_c2_g1_i1	0.915785438	Brain_fmean
TRINITY_DN105633_c0_g1_i1	0.915739488	Brain_fmean
TRINITY_DN57090_c0_g1_i1	0.915687302	Liver_fmean
TRINITY_DN26817_c0_g1_i1	0.915666432	Ovary_mean
TRINITY_DN123809_c0_g2_i2	0.915613777	Ovary_mean
TRINITY_DN215185_c0_g1_i1	0.915605209	G46_M_mean
TRINITY_DN16117_c0_g1_i1	0.91560285	Brain_fmean
TRINITY_DN132253_c2_g8_i2	0.915596882	Ovary_mean
TRINITY_DN196007_c0_g1_i1	0.915584245	G31_mmean
TRINITY_DN125452_c0_g1_i2	0.915574366	Ovary_mean
TRINITY_DN104758_c0_g2_i1	0.915537682	Brain_fmean
TRINITY_DN107991_c0_g1_i1	0.915458536	Brain_mmean
TRINITY_DN125655_c4_g1_i1	0.915443499	Brain_fmean
TRINITY_DN124676_c4_g1_i1	0.915442705	Brain_mmean
TRINITY_DN109536_c0_g1_i1	0.915435538	Brain_fmean
TRINITY_DN197699_c0_g1_i1	0.915415198	Brain_fmean
TRINITY_DN78857_c0_g1_i1	0.915403008	Liver_fmean
TRINITY_DN99751_c0_g1_i1	0.915378409	Ovary_mean
TRINITY_DN122369_c4_g7_i1	0.915341431	Brain_fmean
TRINITY_DN100582_c0_g2_i1	0.915323867	Brain_mmean
TRINITY_DN211010_c0_g1_i1	0.915286668	Brain_fmean
TRINITY_DN89716_c0_g1_i1	0.915263987	Brain_mmean
TRINITY_DN129894_c0_g1_i1	0.915242069	Brain_mmean
TRINITY_DN207235_c0_g1_i1	0.915233738	G23_mmean
TRINITY_DN120032_c0_g1_i1	0.915152749	Brain_fmean
TRINITY_DN91338_c0_g1_i1	0.91514573	G46_M_mean
TRINITY_DN115550_c0_g2_i1	0.915114813	G31_mmean
TRINITY_DN22080_c0_g1_i1	0.915103805	Brain_mmean
TRINITY_DN122032_c1_g2_i1	0.915094003	Brain_mmean
TRINITY_DN127025_c3_g2_i1	0.91507452	Testis_mean
TRINITY_DN150975_c0_g1_i1	0.915060276	Brain_fmean
TRINITY_DN93392_c0_g1_i1	0.915047569	Liver_mmean
TRINITY_DN108584_c0_g1_i2	0.915036062	G31_fmean
TRINITY_DN131959_c2_g7_i1	0.915033206	Brain_mmean
TRINITY_DN181046_c0_g1_i1	0.915029929	G43_M_mean
TRINITY_DN129802_c0_g18_i1	0.9150234	Testis_mean
TRINITY_DN139310_c0_g1_i1	0.915013414	Ovary_mean
TRINITY_DN100230_c0_g1_i1	0.914938514	Brain_mmean
TRINITY_DN89663_c0_g1_i1	0.914898775	G46_F_mean
TRINITY_DN131553_c0_g2_i1	0.914837508	Ovary_mean
TRINITY_DN128868_c0_g2_i1	0.914822326	Ovary_mean
TRINITY_DN100514_c0_g1_i1	0.914820161	Brain_mmean
TRINITY_DN119970_c1_g1_i1	0.914786717	Brain_mmean
TRINITY_DN128341_c6_g2_i1	0.914737364	Ovary_mean
TRINITY_DN143591_c0_g1_i1	0.914705759	Brain_mmean
TRINITY_DN81207_c0_g2_i1	0.914692016	Brain_mmean
TRINITY_DN89343_c0_g2_i1	0.91469119	Ovary_mean
TRINITY_DN107602_c0_g1_i1	0.914686763	Liver_fmean
TRINITY_DN80569_c0_g1_i1	0.914655989	Brain_fmean
TRINITY_DN156747_c0_g1_i1	0.914655959	G46_M_mean
TRINITY_DN46993_c0_g1_i1	0.914628546	Brain_fmean
TRINITY_DN130085_c0_g4_i1	0.914627598	Liver_fmean
TRINITY_DN124059_c0_g2_i1	0.914621499	Liver_fmean
TRINITY_DN108892_c0_g5_i1	0.914584543	Liver_fmean
TRINITY_DN63460_c0_g2_i1	0.914574794	Brain_mmean
TRINITY_DN102617_c2_g1_i1	0.914554674	Brain_mmean
TRINITY_DN131321_c1_g1_i1	0.914494396	Ovary_mean
TRINITY_DN85707_c0_g1_i1	0.914484047	Brain_fmean
TRINITY_DN169590_c0_g1_i1	0.91443554	Brain_fmean
TRINITY_DN129881_c4_g2_i1	0.914385995	Ovary_mean
TRINITY_DN108844_c0_g1_i2	0.914385185	Brain_mmean
TRINITY_DN108329_c0_g1_i1	0.91438277	Brain_fmean
TRINITY_DN137184_c0_g1_i1	0.914375716	Liver_fmean
TRINITY_DN93384_c0_g1_i1	0.914356303	Ovary_mean
TRINITY_DN113599_c0_g1_i2	0.914353145	Brain_fmean
TRINITY_DN90835_c0_g3_i1	0.914324735	Liver_fmean
TRINITY_DN4294_c0_g2_i1	0.914306132	Brain_fmean
TRINITY_DN84704_c0_g2_i1	0.914301437	Brain_mmean
TRINITY_DN118035_c0_g1_i4	0.914293644	Brain_mmean
TRINITY_DN15712_c0_g1_i1	0.914289088	G23_mmean
TRINITY_DN51253_c0_g1_i1	0.914266197	Ovary_mean
TRINITY_DN101873_c0_g1_i1	0.914263746	Brain_mmean
TRINITY_DN18791_c0_g2_i1	0.914254367	Brain_mmean
TRINITY_DN122006_c0_g3_i1	0.914246372	Brain_fmean
TRINITY_DN181239_c0_g1_i1	0.914237423	G43_M_mean
TRINITY_DN98707_c0_g1_i1	0.914208929	Brain_fmean
TRINITY_DN66034_c0_g2_i1	0.914202154	Liver_fmean
TRINITY_DN92397_c0_g1_i1	0.914179142	G46_M_mean
TRINITY_DN81308_c0_g1_i1	0.914084123	Brain_mmean
TRINITY_DN151302_c0_g1_i1	0.914078361	Brain_fmean
TRINITY_DN110693_c0_g1_i1	0.914069596	Ovary_mean
TRINITY_DN116705_c0_g1_i1	0.914039088	Ovary_mean
TRINITY_DN176398_c0_g1_i1	0.91402922	Brain_fmean
TRINITY_DN106939_c0_g1_i2	0.914027052	Brain_mmean
TRINITY_DN158416_c0_g1_i1	0.913909165	Brain_mmean
TRINITY_DN122888_c0_g1_i1	0.913825344	G46_F_mean
TRINITY_DN30937_c0_g1_i1	0.913823335	Ovary_mean
TRINITY_DN26719_c0_g1_i1	0.913812755	Brain_mmean
TRINITY_DN79476_c0_g1_i1	0.91377873	G31_fmean
TRINITY_DN182273_c0_g1_i1	0.913718923	Brain_mmean
TRINITY_DN165270_c0_g1_i1	0.913717649	Brain_mmean
TRINITY_DN119683_c0_g3_i1	0.913705317	Ovary_mean
TRINITY_DN129359_c0_g8_i1	0.913687669	Ovary_mean
TRINITY_DN83390_c0_g2_i1	0.913663831	G43_M_mean
TRINITY_DN194185_c0_g1_i1	0.913661869	Ovary_mean
TRINITY_DN134235_c0_g1_i1	0.913658077	Brain_mmean
TRINITY_DN126848_c2_g2_i1	0.913651924	G46_M_mean
TRINITY_DN87531_c0_g1_i1	0.913636296	Brain_mmean
TRINITY_DN58247_c0_g2_i1	0.913632148	Testis_mean
TRINITY_DN135566_c0_g3_i1	0.91362937	Brain_fmean
TRINITY_DN135455_c2_g2_i1	0.913597806	Brain_fmean
TRINITY_DN75289_c0_g1_i1	0.913586171	Brain_mmean
TRINITY_DN133146_c0_g2_i1	0.913459106	Ovary_mean
TRINITY_DN141373_c0_g1_i1	0.91344544	Ovary_mean
TRINITY_DN99912_c0_g2_i1	0.913441553	Brain_mmean
TRINITY_DN116572_c1_g1_i1	0.913412756	Brain_fmean
TRINITY_DN74403_c0_g1_i1	0.913324994	G43_M_mean
TRINITY_DN83356_c0_g1_i1	0.913324416	Ovary_mean
TRINITY_DN43632_c0_g2_i1	0.913316423	G46_M_mean
TRINITY_DN128020_c1_g1_i1	0.913234397	Ovary_mean
TRINITY_DN62370_c0_g1_i1	0.913212222	Ovary_mean
TRINITY_DN144731_c0_g1_i1	0.913205042	G31_mmean
TRINITY_DN98183_c0_g1_i2	0.913182589	Ovary_mean
TRINITY_DN62219_c0_g1_i1	0.913146822	Ovary_mean
TRINITY_DN211221_c0_g1_i1	0.91314542	Brain_fmean
TRINITY_DN11734_c0_g1_i1	0.913128825	Brain_mmean
TRINITY_DN147402_c0_g1_i1	0.913077692	Brain_mmean
TRINITY_DN113957_c1_g1_i1	0.913030702	Brain_mmean
TRINITY_DN129311_c1_g5_i1	0.913028371	Brain_mmean
TRINITY_DN119970_c1_g4_i1	0.913020848	Brain_mmean
TRINITY_DN114293_c0_g1_i1	0.91300909	G31_mmean
TRINITY_DN120040_c0_g2_i1	0.912994165	Brain_fmean
TRINITY_DN76401_c0_g1_i1	0.912970436	Brain_fmean
TRINITY_DN113504_c0_g3_i1	0.912908519	Brain_fmean
TRINITY_DN16678_c0_g1_i1	0.91290835	G27_fmean
TRINITY_DN145784_c0_g1_i1	0.912862434	G46_M_mean
TRINITY_DN127670_c0_g1_i2	0.912851329	Brain_fmean
TRINITY_DN207683_c0_g1_i1	0.912840911	Brain_mmean
TRINITY_DN75489_c0_g1_i1	0.912838652	Brain_fmean
TRINITY_DN195092_c0_g1_i1	0.912773992	Ovary_mean
TRINITY_DN3969_c0_g1_i1	0.912769325	G23_mmean
TRINITY_DN17898_c0_g1_i1	0.912749061	Brain_fmean
TRINITY_DN134205_c3_g1_i1	0.912684704	G46_F_mean
TRINITY_DN129285_c0_g1_i3	0.912655259	Testis_mean
TRINITY_DN5089_c0_g1_i1	0.9126364	Brain_mmean
TRINITY_DN207838_c0_g1_i1	0.912609567	Brain_fmean
TRINITY_DN135736_c3_g7_i1	0.912578695	Liver_mmean
TRINITY_DN4432_c0_g1_i1	0.912536568	Brain_fmean
TRINITY_DN184022_c0_g1_i1	0.912530179	G43_M_mean
TRINITY_DN46091_c0_g2_i1	0.912529436	Liver_mmean
TRINITY_DN42161_c0_g1_i1	0.912527609	G46_F_mean
TRINITY_DN21732_c0_g1_i1	0.912510577	Brain_mmean
TRINITY_DN34143_c0_g1_i1	0.912494216	Ovary_mean
TRINITY_DN132491_c0_g2_i1	0.912486462	Brain_mmean
TRINITY_DN133522_c3_g4_i1	0.912472628	Brain_mmean
TRINITY_DN61133_c0_g2_i1	0.912471496	Brain_fmean
TRINITY_DN122809_c1_g3_i1	0.912470005	Liver_mmean
TRINITY_DN28370_c0_g1_i1	0.912468306	G46_M_mean
TRINITY_DN35047_c0_g1_i1	0.912446194	Brain_mmean
TRINITY_DN118840_c1_g4_i1	0.912440851	Brain_fmean
TRINITY_DN136682_c11_g5_i2	0.912416174	Brain_fmean
TRINITY_DN83956_c0_g2_i1	0.912397642	Brain_fmean
TRINITY_DN117951_c0_g4_i1	0.91236904	Brain_fmean
TRINITY_DN159161_c0_g1_i1	0.912350586	Ovary_mean
TRINITY_DN117124_c1_g2_i1	0.912296066	Brain_mmean
TRINITY_DN123398_c4_g4_i1	0.912276118	Ovary_mean
TRINITY_DN129912_c3_g1_i1	0.91223189	Brain_fmean
TRINITY_DN106816_c0_g1_i1	0.912230622	Brain_fmean
TRINITY_DN99911_c0_g2_i1	0.912170493	Ovary_mean
TRINITY_DN114822_c0_g1_i1	0.912165004	Brain_fmean
TRINITY_DN145678_c0_g1_i1	0.912148622	Liver_fmean
TRINITY_DN115266_c0_g1_i1	0.912125461	Brain_fmean
TRINITY_DN47711_c0_g1_i1	0.912122932	Brain_mmean
TRINITY_DN190194_c0_g1_i1	0.912083878	Brain_mmean
TRINITY_DN211781_c0_g1_i1	0.91206626	G46_M_mean
TRINITY_DN111606_c0_g1_i1	0.912061086	G31_mmean
TRINITY_DN99090_c0_g1_i2	0.912047383	G46_F_mean
TRINITY_DN195375_c0_g1_i1	0.912040857	Ovary_mean
TRINITY_DN86934_c0_g1_i1	0.912036784	Ovary_mean
TRINITY_DN134710_c4_g5_i2	0.91203093	Brain_mmean
TRINITY_DN133823_c0_g1_i1	0.912003082	Ovary_mean
TRINITY_DN124669_c3_g4_i1	0.91196906	Ovary_mean
TRINITY_DN102921_c0_g1_i1	0.911949639	Brain_mmean
TRINITY_DN68023_c0_g3_i1	0.911938673	Brain_fmean
TRINITY_DN218746_c0_g1_i1	0.911923398	Ovary_mean
TRINITY_DN170457_c0_g1_i1	0.911895215	Ovary_mean
TRINITY_DN112243_c0_g2_i1	0.911871851	Ovary_mean
TRINITY_DN151548_c0_g1_i1	0.911859377	Ovary_mean
TRINITY_DN126946_c0_g1_i1	0.911805476	Brain_mmean
TRINITY_DN111329_c0_g1_i2	0.911799356	Ovary_mean
TRINITY_DN121488_c3_g2_i1	0.9117809	Brain_mmean
TRINITY_DN136228_c0_g1_i1	0.911774518	Brain_fmean
TRINITY_DN86788_c0_g1_i1	0.911730174	Brain_fmean
TRINITY_DN135452_c1_g4_i1	0.911727522	G43_M_mean
TRINITY_DN126708_c0_g1_i3	0.911700299	Brain_fmean
TRINITY_DN114150_c0_g1_i2	0.911673938	Brain_mmean
TRINITY_DN132261_c2_g3_i1	0.911667615	Brain_fmean
TRINITY_DN165378_c0_g1_i1	0.911611808	Ovary_mean
TRINITY_DN170957_c0_g1_i1	0.911519297	G43_F_mean
TRINITY_DN106503_c0_g2_i2	0.911510974	Testis_mean
TRINITY_DN169934_c0_g1_i1	0.911462491	G43_M_mean
TRINITY_DN144672_c0_g1_i1	0.911420799	Ovary_mean
TRINITY_DN38306_c0_g1_i1	0.911417238	G27_fmean
TRINITY_DN210117_c0_g1_i1	0.911362148	Ovary_mean
TRINITY_DN135456_c1_g2_i1	0.911309126	G27_mmean
TRINITY_DN155135_c0_g1_i1	0.911308402	Brain_mmean
TRINITY_DN203101_c0_g1_i1	0.911290643	Ovary_mean
TRINITY_DN57241_c0_g1_i1	0.911256151	G46_M_mean
TRINITY_DN111185_c0_g1_i1	0.911240919	Brain_fmean
TRINITY_DN134651_c6_g1_i1	0.911235619	Ovary_mean
TRINITY_DN41407_c0_g1_i1	0.911223825	Ovary_mean
